headlines,text
Maldives' underwater eatery to be converted into yoga studio,"The 5.8 Undersea Restaurant in the Maldives is set to be converted into a yoga studio where yoga classes will be conducted, the Hurawalhi Island Resort has announced. The restaurant, which was launched in 2016, is the largest all-glass underwater eatery in the world. Interestingly, it is located 5.8 metres below the surface. "
Swaraj slams Naresh Agrawal over remarks on Jaya Bachchan ,"External Affairs Minister and senior BJP leader Sushma Swaraj on Monday said Rajya Sabha MP Naresh Agrawal's remarks on actress-turned-politician Jaya Bachchan are ""improper and unacceptable"". Upon joining the BJP today, Agrawal had said it was not proper that the Samajwadi Party chose a film actress over him as its candidate for the upcoming Rajya Sabha elections. "
"NIA summons ex-Nagaland CM in extortion, terror funding case","The National Investigation Agency has issued summons to former Nagaland CM TR Zeliang in connection with a probe over alleged tax collection, extortion and funding of insurgent groups in the state. Zeliang has been asked to appear before NIA on March 13, the first day of the new state Assembly. Zeliang's aide said the timing of the summons is suspicious."
K'taka Police officers demoralised: IPS body to Chief Secy,"IPS Officers' (Karnataka) Association President Rajvir Pratap Sharma has written a letter to Chief Secretary Ratna Prabha over the state's police officers being demoralised. Politicians hijacking investigations and frequent transfers of officers were cited as reasons for demoralisation. Sharma said attacks like stabbing of a Lokayukta judge show a ""serious chink in the armour of security fabric""."
Kashmiri photojournalist granted bail 6 months after arrest,"A Delhi court granted bail to Kashmiri photojournalist Kamran Yousuf six months after he was arrested for allegedly encouraging stone-pelting and mobilising support against security forces. The National Investigation Agency alleged the man, in his early twenties, wasn't a ""real journalist"" as he didn't cover government's development work. J&K CM Mehbooba Mufti had urged Home Ministry to intervene."
"1 dies as 11,000-volt current supplied to over 100 UP homes","An 11,000-volt current was supplied to over 100 houses in Kuan Patti area in Uttar Pradesh's Meerut, resulting in the death of a 20-year-old who was plugging his mobile phone charger. A house was gutted down and the electronic appliances in use at that time exploded. Three women suffered serious burns in the incident and were admitted to a hospital. "
5 killed as helicopter crashes in New York,"Five people were killed on Sunday after a helicopter crashed into New York's East River, with the pilot being the sole survivor, officials said. The helicopter was chartered for a private photo shoot. The pilot said that a passenger's bag may have accidentally hit the emergency fuel shutoff button, leading to the crash. "
Maha farmers call off protest after CM agrees to fulfil demands,"Farmers in Maharashtra have called off their protest after reaching an agreement with CM Devendra Fadnavis-led government. ""We have accepted most of their demands and have given them a written letter,"" said Fadnavis. Over 35,000 farmers covered 180 km on foot from Nashik to Mumbai to press for demands, which included unconditional waiver of loans and pension scheme for farmers."
At least 49 killed in Nepal plane crash,"At least 49 people have been killed after a US-Bangla Airlines plane crashed at the Tribhuvan International Airport in Nepal's Kathmandu on Monday, an army spokesperson has said. Airport officials said that the plane went off the runway and crashed into a football ground nearby. The aircraft was carrying 71 people including 4 crew members."
Poster of Rajkummar Rao starrer 'OmertÃ ' unveiled,"The poster of Rajkummar Rao starrer 'OmertÃ ' has been unveiled. Directed by Hansal Mehta, the film marks the fourth time that Rao and Mehta will collaborate as an actor and director after 'Shahid' (2013), 'CityLights' (2014) and 'Aligarh' (2016). The film, which revolves around Rao as British terrorist of Pakistani descent Ahmed Omar Saeed Sheikh, will release on April 20."
Big B apologises for error in tweet on women's cricket team,"Actor Amitabh Bachchan has apologised for an error in his tweet, where he had congratulated the Indian women's cricket team for their win in T20 and ODI games against Australia. The series the actor was referring to had taken place a month ago. ""Apologies... that should read South Africa NOT Australia,"" tweeted Bachchan. "
"Irrfan's fine, he'll issue statement on illness soon: Sircar","Talking about Irrfan Khan who revealed he has contracted a rare disease, filmmaker Shoojit Sircar said, ""He is fine now... he will issue a statement again."" He added he met Irrfan twice or thrice and is very close to him. Sircar further said, ""I think Irrfan has already issued a press statement and asked not to speculate (about his health)."""
"Rabada takes wkt every 39 balls, best strike-rate in 122 yrs","Following his 11 wickets against Australia in the second Test, Kagiso Rabada now has a Test bowling strike-rate of 38.9, the best by any bowler with 100-plus wickets in 122 years. This was Rabada's fourth 10-wicket match haul, the joint second-most by a South African cricketer. England's George Lohmann has the best strike-rate of 34.1 in Test cricket history."
World Wide Web creator pens open letter on its 29th birthday,"In an open letter on World Wide Web's 29th birthday, creator Tim Berners-Lee highlighted the threats faced by the Web ranging from political advertising to loss of personal data. He talked about bridging the gap between the people who have internet access and those who don't. He said he remains committed to making sure the Web was free and open."
Railways stops online booking of i-Tickets from March 1,"The Railways has withdrawn the sale of i-Tickets through its IRCTC website reportedly from March 1. Launched in 2002, i-Tickets were same as tickets booked at the counters and were delivered to the address specified by the passengers. IRCTC charged additional â¹80 per ticket for sleeper class and â¹120 per ticket for AC classes for i-Tickets."
"Human rights people dumb, throw them to crocodiles: Duterte","Slamming UN Human Rights chief Zeid Ra'ad Al Hussein, Philippine President Rodrigo Duterte said that human rights people are dumb and should be thrown to crocodiles. Duterte called Zeid a ""stupid son of a b**ch"" and said he takes full responsibility for his war on drugs. This comes after Zeid said that Duterte needs a ""psychiatric evaluation""."
China President Xi's thought incorporated into Constitution,"The Chinese Parliament has incorporated President Xi Jinping's thought on 'Socialism with Chinese Characteristics for a New Era' into the country's Constitution. ""President Xi's thought was the latest achievement in adapting Marxism to the Chinese context,"" officials said. This coincided with the Constitutional amendment to remove the presidential term limit, allowing Xi to serve indefinitely."
Terror group Lashkar-e-Taiba splits due to financial crunch,"Pakistan-based militant outfit Lashkar-e-Taiba (LeT) has split into two due to a financial crisis caused by the ban on 26/11 Mumbai attack mastermind Hafiz Saeed's organisations, reports said. LeT co-founder Maulana Amir Hamza has split from the terror group and formed a new outfit named Jaish-e-Manqafa. The ban reportedly forced Hamza to mobilise funds through his new outfit."
Man wrongfully jailed over 9/11 seeks â¹14 crore compensation,"Farid Hilali, a Moroccan citizen who was wrongfully jailed for five years over the 9/11 attacks, has sought â¬1.8 million (over â¹14 crore) in compensation. The 49-year-old, who was never formally charged, was accused of being a member of the terror outfit al-Qaeda. ""My life is ruined...No money can give me back my life,"" Hilali said."
Founder of French luxury label Givenchy passes away aged 91,"French fashion designer Hubert Taffin de Givenchy, the founder of the luxury fashion label Givenchy, has passed away at the age of 91. Givenchy's friend former haute couture designer Philippe Venet stated that he died in his sleep on Saturday. Givenchy was known for designing for actress Audrey Hepburn and former First Lady of the United States Jacqueline Kennedy. "
Angela Merkel sends me beer from time to time: Putin,"In a promotional film for the upcoming Russian Presidential elections, President Vladimir Putin revealed that German Chancellor Angela Merkel sends him a few bottles of Radeberger beer from time to time. Putin said that he enjoyed drinking Radeberger beer when he worked as a Soviet Union security agent in Eastern Germany during the 1980s."
Tokyo eatery allows diners to pay for meal by washing dishes,"A restaurant in Tokyo serves meals in return for 50 minutes of work, which ranges from serving orders and clearing tables to washing dishes. The Mirai Shokudo restaurant was started by a 33-year-old woman who said she wanted to create an ""inclusive"" space which poor people could visit. Apart from the owner, the restaurant has no permanent employees. "
Waitress who helped elderly diner gets â¹10 lakh scholarship,"An 18-year-old US waitress who was saving up for college has received a scholarship after a photograph of her helping an elderly customer with his food went viral. The customer had recently undergone surgery and was having trouble eating. Meanwhile, the waitress was awarded the $16,000 (around â¹10 lakh) scholarship after the story caught the attention of a university president. "
Crypto exchange offers â¹1.6 cr bounty for arrest of hackers,"One of the largest cryptocurrency exchanges, Binance, is offering $250,000 (over â¹1.6 crore) worth cryptocurrency for information that would lead to the arrest of hackers who targeted it last week.  The exchange said it has also set aside $10 million for future bounties. Binance had disclosed that it had been the target of a ""large-scale phishing and stealing attempt""."
"Boney, daughters hold prayer meet for Sridevi in Chennai","A prayer meeting was held for late actress Sridevi by her family in Chennai on Sunday evening. Sridevi's husband Boney Kapoor and daughters Janhvi and Khushi were part of the prayer meet along with celebrities including AR Rahman, Suriya, Prabhudeva, Jyothika and Lata Rajinikanth. Sridevi was born in Sivakasi in Tamil Nadu."
'Kattappa' actor Sathyaraj to get wax statue at Tussauds,"Actor Sathyaraj, who is known for portraying the character 'Kattappa' in the 'Baahubali' film franchise, is set to get a wax statue at Madame Tussauds wax museum. Sathyaraj is said to be the first Tamil actor, who will be getting a statue at the popular wax museum. The statue will reportedly be in the form of his character 'Kattappa'. "
"Ex-footballer spits at fan, 14-year-old daughter after loss","Liverpool legend Jamie Carragher spat on a fan and his 14-year-old daughter's face from the window of his car after his former team's 1-2 loss to rivals Manchester United in the Premier League on Saturday. The former Liverpool defender, who said that he was goaded into the incident, later apologised for his actions and deemed them ""totally out of order""."
South Africa beat Australia to level 4-match Test series 1-1,South Africa defeated Australia by six wickets in the second Test in Port Elizabeth to level the four-match series 1-1 on Monday. The last 19 Test matches between South Africa and Australia in South Africa since 1997 have all produced a result. The third match of the Test series will start on March 22. 
"Afridi gives player send-off, later posts apology on Twitter","Former Pakistan captain Shahid Afridi apologised for giving a send-off after taking the wicket of PSL side Multan Sultans' Saif Badar by pointing his finger towards the dressing room. Following the on-field incident, Badar tweeted, ""Still love you Shahid bhai"", after which Afridi replied, ""Im sorry what happened that was momentum of the game..I always support my youngster. Good luck""."
Concentration of power weaponises the Web: WWW creator,"World Wide Web creator Tim Berners-Lee has said, ""The fact that power is concentrated among so few companies has made it possible to weaponise the Web at scale."" He added, in recent years, conspiracy theories have trended on social media platforms. He also pointed out to fake social media accounts causing social tensions, and ""troves of personal data"" being stolen."
WhatsApp tests feature to prevent misuse of delete requests,"WhatsApp has started testing a 'Block Revoke Request' feature in beta to prevent misuse of 'Delete for Everyone' requests. This comes after users were able to delete messages dating back to three years for everyone through unauthorised app versions. The feature checks if the message to be deleted was sent in the last 24 hours, otherwise, the request is denied."
AAP MLA Amanatullah Khan gets bail in Chief Secy attack case,"The Delhi High Court on Monday granted bail to AAP MLA Amanatullah Khan in connection with the alleged assault on Chief Secretary Anshu Prakash at CM Arvind Kejriwal's residence. It said Khan had spent over 20 days in jail and no further custodial interrogation was required. AAP MLA Prakash Jarwal, also accused in the case, was granted bail on Friday. "
"SC directs CBI, ED to finish 2G scam probe within 6 months","The Supreme Court on Monday directed the CBI and Enforcement Directorate to finish their investigations into the 2G scam and cases related to it, including the Aircel-Maxis deal, within six months. Adding that people of the country cannot be kept in the dark in a ""sensitive matter"" like this, the court said, ""We are worried about this case...very unhappy."" "
Bangladesh plane carrying 71 people crashes at Nepal airport,"Several people are feared to be dead after a US-Bangla Airlines plane crashed during landing at the Tribhuvan International Airport in Kathmandu, Nepal, on Monday. The aircraft, which was carrying 67 passengers and 4 crew members, reportedly skidded off the runway and caught fire. All operations have been halted at the airport and rescue teams have been deployed."
"Sensex records biggest 1-day gain in over a year, surges 610 points","Benchmark index BSE Sensex on Monday surged 610.8 points to close at 33,917, posting its biggest one-day gain in nearly 17 months. The NSE Nifty also gained 194.55 points to close at 10,421, ahead of the release of inflation and industrial production data by the government. The biggest gainers on both the indices were Bharti Airtel, NTPC and ITC."
"Trailer of Varun Dhawan, Banita Sandhu starrer 'October' out","The trailer of Varun Dhawan and Banita Sandhu starrer 'October' has been released. The film, which marks Banita's acting debut in Bollywood, has been described as ""a unique story about love that goes beyond the normal love stories"". Directed by Shoojit Sircar, the film is scheduled to release on April 13."
"Sonu Ke... beats Pad Man, becomes 2018âs 2nd highest grosser","The Luv Ranjan directorial 'Sonu Ke Titu Ki Sweety' has beaten the Akshay Kumar starrer 'Pad Man' to become the second highest grossing film of 2018 in India. The film, which minted â¹86.76 crore, crossed the lifetime earnings of 'Pad Man'. Notably, the highest grossing film of 2018 is the Deepika Padukone, Shahid Kapoor and Ranveer Singh starrer 'Padmaavat'. "
Jaitley silent on PNB scam to save lawyer daughter: Rahul,"Congress President Rahul Gandhi on Monday alleged that Finance Minister Arun Jaitley was silent on the over â¹12,600-crore Punjab National Bank (PNB) fraud to save his daughter, who is a lawyer. Adding that Jaitley's daughter was paid a large retainer by the accused a month before the scam became public, Gandhi questioned why her law firm was not raided. "
18-yr-old Indian 1st woman to score 50 while batting at no.9,"Eighteen-year-old Pooja Vastrakar became the first woman in ODI history to score a fifty while batting at number nine or lower, after registering a 56-ball 51 against Australia on Monday. Playing in only her second ODI, Pooja was the highest run-getter and scored with the highest strike rate in the Indian innings, which ended at 200/10."
Margin of victory was same in first-ever and centenary Tests,The margin of victory was same in the first-ever Test in 1877 and the match played to celebrate Test cricket's centenary in 1977. Australia beat England by 45 runs in the first-ever Test and also won the special match that started on March 12 against England 100 years later by the same margin. Both the matches were played in Melbourne.
Malware which spies on users' PCs via routers found,"Russian cybersecurity firm Kaspersky Lab's researchers have discovered a malware 'Slingshot' which spies on users' PCs via routers. The malware replaces a library file with a malicious version that downloads other components for free access to the compromised device. The malware can access data including keyboard strokes, network traffic, passwords, and screenshots, researchers added."
Kerala temporarily bans trekking after TN fire kills 9,"The Kerala government has temporarily banned trekking in the forest areas after nine people were killed in a forest fire while trekking on Kurangani hills in Tamil Nadu. The state Forest Department has also been directed to take all necessary precautions to prevent forest fires. Further, tour operators were directed not to undertake such activities."
"India, France pledge to build world's largest nuclear plant","PM Narendra Modi and French President Emmanuel Macron on Monday pledged to begin work on ""the largest nuclear power plant in the world"" in India by this year. Urging Electricite de France SA and India's Nuclear Power Corporation to accelerate discussions on a contract and start work at Maharashtra's Jaitapur, the leaders said the plant would have a 9.6-gigawatt capacity. "
Why are the farmers protesting in Maharashtra?,"Over 35,000 farmers covered 180 km on foot from Nashik to Mumbai in Maharashtra to press for their demands. Among other things, they are demanding an unconditional waiver of loans as well as electricity bills, minimum support price for agriculture produce, and a pension scheme for farmers. The Maharashtra government has set up a cabinet committee to discuss their demands. "
"Indian surgeon to perform surgeries, train doctors in Pak","Indian liver transplant surgeon Dr Subhash Gupta will be travelling to Pakistan's Karachi this month to perform surgeries and train doctors, reports said. He will train a team of doctors in Pakistan to perform complicated surgeries without the supervision of senior foreign doctors. Dr Gupta had performed liver transplant surgeries in Karachi in December 2017 as well."
Putin had ordered to shoot down passenger plane in 2014,"Russian President Vladimir Putin has revealed that he ordered to shoot down a passenger plane that was reported to be carrying a bomb and targeting the 2014 Winter Olympics. He ordered officials to follow the plan after they recommended that such situations called for the plane to be shot down. However, the threat was found to be a false alarm."
Aus MP who proposed to gay partner in Parliament marries,"Australian lawmaker Tim Wilson, who had proposed to his gay partner on the floor of the Parliament last year, has announced his marriage. Wilson had proposed marriage during a debate on legalising same-sex marriage in the country. Notably, Australia legalised same-sex marriage in December 2017 after a majority of citizens voted in support of it in a government survey."
"Andhra Bank shares drop to 15-year-low over â¹5,000 cr fraud","Andhra Bank shares dropped as much as 17% to nearly 15-year-low on Monday after a chargesheet was filed against ex-Director Anup Prakash Garg in a â¹5,000-crore fraud. Garg was allegedly paid about â¹1.52 crore by Sterling Biotech directors for facilitating bank credit. Sterling Biotech took loans of over â¹5,000 crore from an Andhra Bank-led consortium, which turned into bad loans.n"
Should respect space he asked for: Deepika on Irrfan's illness,"Actress Deepika Padukone, while talking about Irrfan Khan who revealed that he contracted a rare disease, said, ""We should respect the space they have requested for and hope for the best."" She added, ""If his (Irrfan's) health is not best at this point, I think it is important for all of us to pray (for him)."""
110th-ranked Indian player beats world number 12,"Indian tennis player, Yuki Bhambri, who is ranked 110th in the world currently, ousted France's world number 12 and ninth-seeded Lucas Pouille in straight sets at the Indian Wells Masters on Monday. The 25-year-old Indian, who entered the tournament after playing the qualifiers, had earlier beaten France's former world number 37 Nicolas Mahut to register his maiden ATP Masters win."
Ganguly urges BCCI to raise domestic players' fee 'bit more',"Former Indian captain and current Cricket Association of Bengal head Sourav Ganguly said the BCCI should increase the pay of Indian domestic cricketers a ""bit more"". Ganguly also appreciated that the board increased the match fee per day for domestic cricketers to â¹35,000 from â¹10,000 during the announcement of the board's new central contract."
'Strange smell' forces flight in Australia to turn back,"A flight was forced to return to an airport in Australia after the crew reported a ""strange smell"" coming from the back of the aircraft. The Adelaide-bound Virgin Australia flight was carrying around 100 passengers, and two-thirds of them were reportedly stranded after the flight turned back. Meanwhile, an airline spokesperson said, ""The aircraft turned back as a precautionary measure."""
"Passenger lights cigarette on Ryanair flight mid-air, held","A passenger has been arrested after he allegedly lit a cigarette on a Ryanair flight mid-air. Photographs showed police officers detaining the accused soon after the aircraft landed at Bristol Airport, England. The police wrote on Twitter, ""Please remember it is a criminal offence to smoke on an aircraft and you are likely to face arrest and a hefty fine"". "
"Govt favours Amazon, Flipkart, alleges online vendors' body","All India Online Vendors' Association (AIOVA) has decided to stop raising concerns about payments, pricing and other issues, alleging that the government favours marketplaces like Amazon and Flipkart. ""We've realised that we cannot do anything apart from shouting about these issues to deaf ears,"" an AIOVA representative said. As per AIOVA, the government doesn't seem interested in solving things."
Agitating farmers showered with flowers in Mumbai,"Several people showered flowers and expressed their support to the cause of the farmers who reached Mumbai on Monday after a 180-km march from Nashik in Maharashtra. The people also distributed water and snacks such as biscuits and dates to the agitating farmers. The farmers have been demanding a complete waiver of loans and power bills, among others."
Govt approves Bengaluru's plan to get a garment university,"A garment university will be established in Bengaluru's Bommanahalli and the Union Textile Ministry has approved a proposal for the same, Union Minister for Fertilizers and Parliamentary Affairs Ananth Kumar said on Sunday. The minister further said that the Bommanahalli constituency has several garment factories which provide employment to a large number of women."
IndiGo flight makes emergency landing due to engine failure,"A Lucknow-bound IndiGo flight was forced to return to Ahmedabad and make an emergency landing today morning due to a mid-air engine failure, an official said. The Airbus A320 Neo aircraft returned to Ahmedabad after being airborne for over 40 minutes, he added. The IndiGo flight, which was carrying 186 passengers on board, landed safely. "
Karti Chidambaram sent to judicial custody till March 24,"Former Finance Minister P Chidambaram's son Karti Chidambaram has been sent to judicial custody till March 24 in the INX Media money laundering case. Further, the court has rejected Karti's request for home food in Tihar Jail. Karti has been accused of taking money to get a foreign investment clearance for INX Media during his father's tenure."
Shoe incident will make my father popular: Sharif's daughter,"Reacting to a shoe being hurled at her father, former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz on Monday said that the incident would make him even ""more popular"". Calling those behind the incident ""cowards"", Maryam said, ""Don't attack under the veil. Nawaz Sharif will not get afraid...Lions do not fear jackals."""
"Telecom, power contributed to bad loans problem: Chidambaram","Former Finance Minister P Chidambaram has said that telecom and power sectors contributed to the bad loans problem more than anything else. He said both these sectors are ""in a shambles"" due to the ""malicious twist"" given to policies of the previous government. The Congress leader further said new jobs were not created as there were no additional private investments."
Thomas Cook presents The Grand Indian Holiday Sale from 7-17 March,"The most exciting part of The Grand Indian Holiday sale by Thomas Cook is the 'Best Price Challenge' offer on their top selling products. If you find a lower rate, they will match it and pay double the difference. Packages to Australia, the cosmopolitan, sophisticated country with hints of some of the best scenic beauty hidden in the shadows of nature, start at â¹2,49,500."
We will be able to send rocket to Mars next year: Elon Musk,"SpaceX Founder Elon Musk said the company will be able to do short flights to Mars next year. Adding that this may look like an ""escape hatch for the rich"", Musk said for people going to Mars ""it'll be difficult, dangerous, and there's a good chance you'll die."" He further said it's important humans reach Mars before another world war."
AI is far more dangerous than nukes: Elon Musk,"Talking at a recent event, Elon Musk said, ""Mark my words... AI (artificial intelligence) is far more dangerous than nukes."" He said, ""There needs to be a public body... to confirm that everyone is developing AI safely, this is extremely important."" ""I'm very close to the cutting edge in AI and it scares the hell out of me,"" he added."
Centre owes Air India â¹325 crore for VVIP chartered flights,"The government owes over â¹325 crore to Air India for VVIP chartered flights to foreign countries, as of January 31, 2018, according to an RTI response. The bills are to be paid by External Affairs Ministry, Cabinet Secretariat, PMO and Defence Ministry. Air India modifies jets to suit the needs of VVIPs, namely the President, Vice President and Prime Minister. "
Rahul forgiving Rajiv's killers raises suspicion: Swamy,"BJP leader Subramanian Swamy on Monday said that Congress President Rahul Gandhi forgiving his father Rajiv Gandhi's killers raised suspicion into the former Prime Minister's assassination. Demanding a probe into the murder, Swamy questioned the ""leniency"" shown to a convict in the case and Priyanka Gandhi's visit to the convicts in jail. ""Rahul's statement lack patriotism,"" he added. "
"SpaceX, Tesla alive by skin of their teeth: Elon Musk","SpaceX and Tesla CEO Elon Musk at a recent event said the companies are alive by ""skin of their teeth"". He said that in 2008, SpaceX's Falcon 1 rocket failed for the third time while Tesla almost went bankrupt two days before Christmas. ""I gave both SpaceX and Tesla a probability of less than 10% to succeed,"" he added."
Boring Company started more as a joke: Founder Elon Musk,"While talking about his various ventures, tunnelling startup The Boring Company's Founder Elon Musk said the company ""kind of started more as a joke"". ""We put the zero in bring,"" he added jokingly. He also said that most of his business time was dedicated to his space startup SpaceX and electric car manufacturing startup Tesla."
Ferrari launches its fastest car in India at â¹5.2 crore,Sports car manufacturer Ferrari has officially launched its fastest and most powerful car 812 Superfast in India at a price of â¹5.2 crore. The car has a top speed of 340 kmph and can go from 0-100 kmph in 2.9 seconds. The Ferrari 812 Superfast comes with a 789-horsepower V12 engine and also features rear wheel steering.
Nine trekkers dead in forest fire in Tamil Nadu,"Nine of the 37 people who were stuck during a trek after a forest fire broke out on the Kurangani Hills in Tamil Nadu have died. The casualties include four women, four men, and a child. Meanwhile, a total of 27 people have been rescued, out of which 10 people have minor injuries, while 8 have serious injuries. "
Mere weapon seizure doesn't link person to murder: Hyd HC,"The Hyderabad High Court has held that a weapon's seizure from a person cannot link them to a murder unless a link between the two is established. The court was hearing a plea by a man convicted of murdering someone he had loaned money to. While the weapon was seized from him, it was not sent to a forensic lab. "
"India, Pakistan accuse each other of harassing their envoys","Following a raid and power cut to the residential complex owned by India in Pakistan, the two countries have accused each other of harassing their envoys. Indian High Commissioner Ajay Bisaria recently protested against ""multiple acts of hooliganism"" by Pakistan. Meanwhile, Pakistan accused Indian authorities of harassing its Deputy High Commissioner's children on their way to school. "
Billionaire's bride-to-be daughter killed in plane crash,"Mina Basaran, the daughter of Turkish billionaire Huseyin Basaran, was onboard the private jet that crashed into a mountainous region of Iran on Sunday. Mina and her seven friends were returning from Dubai, where they were celebrating ahead of her wedding to a businessman next month. The eight women, as well as three crew members, were killed in the crash. "
UP man performs last rites for his pet parrot ,"A man from Uttar Pradesh performed the last rites of his pet parrot as per Hindu rituals after it died earlier this month. Pankaj Kumar Mittal also organised a 'havan' and a 'bhoj' (feast). He said, ""I adopted it five years ago when it could not fly because of leg injury, treated him even better than my son."""
Groom's car stolen mins before he was to leave with baraat,"A 26-year-old groom's car was stolen in Delhi minutes before he was to proceed with the baraat for his wedding. He was then forced to book a cab at the last moment to reach the bride's home in Ghaziabad. ""I was excited about the wedding, but it turned into a damp affair,"" said the groom. "
Dressed up before landing but paparazzi weren't there: Johar,"Filmmaker Karan Johar tweeted about how he dressed up before landing but was disappointed that he did not find any paparazzi at the airport. He had jokingly tweeted, ""Wore a new jacket! Big sunglasses were put on! New bagpack positioned for capture... The (worst) thing happened! The paps Were NOT there. Shattered!"" He added, ""Will repeat this look and pray!"""
Road Safety Marathon to be held from JLN Stadium on March 18,"Indian Road Safety Campaign and Delhi Traffic Police under the aegis of Ministry of Road Transport and Highways are organising the first-ever Safe Road Half Marathon'18 from the iconic JLN Stadium, Delhi on March 18. It is being launched to divert the attention of people towards the issue of road-safety and make them pledge towards contributing to a Safer India."
Bopanna paired with Paes despite request to 'sit out',"The All India Tennis Association has paired Rohan Bopanna with Leander Paes for the upcoming Davis Cup tie against China, despite Bopanna expressing his wish to ""sit out"" of the tie. Notably, the Indian tennis veteran is just one win away from breaking Italy's Nicola Pietrangeli's joint world record of 42 Davis Cup doubles wins."
Bowler never played an ODI after giving 113 runs in a match,"Australia's Mick Lewis never played international cricket again after leaking record 113 runs in the ODI against South Africa on March 12, 2006. Playing just his seventh ODI, the pacer registered figures of 10-0-113-0 as South Africa scored 438 to record the highest-ever successful ODI chase. Herschelle Gibbs, who scored 175 in the match, was dropped twice on Lewis' bowling."
Ex-world no. 1 ousted by world no. 109 in opening game,"Former world number one and five-time Indian Wells champion Novak Djokovic lost to world number 109 Japan's Taro Daniel in his first match at the Indian Wells Masters. ""For me, it felt like first match I ever played on the tour,"" the 12-time Grand Slam champion said later. Meanwhile, world number one Roger Federer won his rain-delayed opening match."
Karachi to host 1st int'l match since 2009 attack on SL team,Pakistan Cricket Board's chief Najam Sethi announced that Karachi is set to host its first international match since the 2009 terrorist attack on Sri Lankan cricket team's bus. The announcement stated that the Windies will tour Pakistan for a three-match T20I series in April. Sethi also announced he was in talks with Windies regarding a tri-lateral series in USA.
"Twitter suspends accounts for mass-retweets, stealing tweets","Microblogging platform Twitter has suspended a number of accounts for mass-retweeting, copying and stealing tweets from other users. Reports suggested that some of the suspended accounts, including @Dory and @GirlPosts, had millions of followers. Last week, an MIT study revealed that false stories reach 1,500 people six times faster than true stories on Twitter. "
I don't really have a business plan: SpaceX CEO Elon Musk,"When asked about his rocket business plan at a recent event, SpaceX CEO Elon Musk said, ""I don't really have a business plan."" He also said that most of his business time is dedicated to his space startup SpaceX and electric car manufacturing startup Tesla. ""The only public security that I own of any kind is Tesla,"" he added."
BJP govt wonât do anything for you: MNS to agitating farmers,"Maharashtra Navnirman Sena (MNS) President Raj Thackeray told protesting farmers in the state that nothing would happen from the BJP-led government. Adding that government only valued them for elections, Thackeray said, ""You have my full support for this march. Give me a chance, whenever you will need me, I will be there for you"". "
Every e-comm player copying our offline strategy: Pepperfry,"Talking about the company's offline strategy, online furniture retailer Pepperfry's Co-founder and CEO Ambareesh Murty has said, ""Every e-commerce player is now copying us."" Adding that they opened their first offline store four years ago, Murty said the stores contribute around 20% of their business. Earlier this month, Pepperfry raised â¹250 crore from US-based State Street Global Advisors."
Delhi women safety app failed to serve its purpose: Panel,"The women safety app 'Himmat' has failed to serve its purpose as it has only 30,821 registered users out of Delhi's population of 1.9 crore, a parliamentary panel said. The panel identified the app's complex registration process and non-availability in Hindi as the reasons for its limited number of users. 'Himmat' app was launched by the Delhi Police in 2015."
2 college students die as drunk woman crashes car in Delhi,"Two college students died and three were injured when their car crashed into a road divider in Delhi's Mukherjee Nagar on Sunday, police said. The car was being driven by a 19-year-old woman who was drunk at the time of the accident. The students had reportedly planned to drive towards Murthal on the city's outskirts to celebrate an event."
Muslim women board demands changes in Triple Talaq bill,"The All India Muslim Women Personal Law Board (AIMWPLB), which has supported the ban on instant Triple Talaq, has demanded changes in the Triple Talaq bill criminalising the practice. While AIMWPLB President Shaista Amber called the bill a ""step in the right direction"", she suggested changes such as having a window for reconciliation between the husband and wife.  "
Berger Express Painting introduces fast and dust-free home painting,"Berger Paints has launched Berger Express Painting, a fast, dust-free & hassle-free way to paint your home by trained painters using automatic tools. The service offers on-site technical support, trained applicators, mechanized tools and advanced products for faster, cleaner and better results. Berger also offers a trained customer executive to handhold you through the entire experience."
400+ target has been chased only once in ODIs' 47-yr history,"A 400-plus target has been successfully chased only once in 3,994 ODIs and 47 years of ODI cricket. South Africa achieved the feat by chasing down Australia's 434, the first-ever 400-plus ODI total, at Johannesburg on March 12, 2006. The match witnessed 87 fours and 26 sixes, with both teams scoring combined 872, the highest match aggregate in ODI history."
"Teachers, school staff in US to be given gun training","The US government on Sunday announced it will pay states for ""rigorous firearms training"" for teachers and other school staff to ""harden"" schools against mass shooting attacks. Homeland security officials will also develop a public awareness campaign to encourage people to report potential signs of terrorism. This comes a month after Florida school shooting which killed 17 people."
Why did Mahatma Gandhi undertake the Dandi March?,"Mahatma Gandhi and his followers left his Sabarmati Ashram on March 12, 1930, to protest against the British salt monopoly, and this came to be known as the Dandi March. The British exercised a monopoly over the production of salt, while collecting a heavy salt tax. Gandhi defied the laws by producing salt from the seawater upon reaching Dandi."
Salt made by Gandhi after Dandi March was sold for â¹1600,"Gandhi produced salt from the seawater in the coastal village of Dandi after completing the Dandi March, a civil disobedience movement against the British. The salt lifted by Gandhi from the shore was sold for â¹1600 to the highest bidder. The Dandi March began on March 12, 1930 from Gandhi's Sabarmati Ashram. "
