headlines,text
"Ashwin, Jadeja not out of 2019 WC race: India bowling coach","India bowling coach Bharat Arun has said Ravichandran Ashwin and Ravindra Jadeja are ""not out of the race"" for the 2019 World Cup despite Kuldeep Yadav and Yuzvendra Chahal cementing their spots. Arun revealed Yadav and Chahal were included for South Africa ODIs based on the conditions. Ashwin and Jadeja last played an ODI in June and July 2017 respectively."
"Memes hurt a lot, had to see psychologist: Messi's teammate","Lionel Messi's Argentina teammate Angel Di Maria revealed he saw a psychologist to cope with the hurt caused by ""jokes and memes"" sent to the team. His comments come in reference to Argentina reaching three consecutive major finals but failing to win any. ""Thanks to (the psychologist) I learned it is easy to laugh behind a computer,"" he added."
Only 1 bowler has taken 19 out of 20 wickets in a Test match,"England's Jim Laker is the only bowler to claim 19 of the 20 wickets on offer in a Test, achieving the feat in the 1956 Ashes Test at Manchester. The spinner had dismissed the entire Australian line-up in an innings earlier that season as well, while representing Surrey in a tour match. Notably, today is Laker's 96th birth anniversary."
Kallis hits 90* as Sehwag's team loses 2nd ice cricket T20 ,"Jacques Kallis slammed 90*(37) to help Royals defeat Virender Sehwag-led Palace Diamonds by 8 wickets in the last T20 match of the St Moritz Ice Cricket tournament on Friday. Batting first, Diamonds scored 205/5 driven by Andrew Symonds' 67*(42) and Mohammad Kaif's 57(30). Shahid Afridi-led Royals chased down the target in 16.4 overs to record a 2-0 whitewash. "
TRS supports Andhra's demand for special status: T'gana MP,"The Telangana Rashtra Samithi party supports its ""Andhra brothers"" demanding special status for the state, MP Kavitha Kalvakuntla told the Lok Sabha on Thursday. She urged the Centre to honour the Andhra Pradesh Reorganisation Act. The Telugu Desam Party's decision of remaining a BJP-ally while protesting against the Centre was sending a ""wrong message"", she added."
"Opp'n meets Prez, demands SIT probe into Judge Loya case",A delegation of 15 Opposition parties led by Congress President Rahul Gandhi on Friday met President Ram Nath Kovind and demanded a Supreme Court-monitored SIT probe into the allegedly suspicious death of Judge BH Loya. Gandhi also submitted a memorandum signed by 114 parliamentarians to Kovind. Judge Loya was hearing the Sohrabuddin Sheikh encounter case when he died in 2014.
Husband of BJP corporator hacked to death in Bengaluru,"The husband of a BJP corporator was hacked to death on Wednesday by four assailants near Bengaluru's Muneshwara temple, police said. The accused came in an auto rickshaw and attacked him with machetes when he was inspecting work at the temple. Stating that several criminal cases were lodged against the victim, police suspect that personal enmity led to the murder."
8-year-old Indian-origin girl enters UK Math Hall of Fame,"An eight-year-old Indian-origin schoolgirl has entered the UK's Mathletics Hall of Fame, an online learning resource involving primary school level Mathematics curriculum. Sohini Roy Chowdhury also made it to the top 100 World Hall of Fame after competing with students from across the world. She wishes to become a doctor when she grows up."
ISIS fighters called 'The Beatles' captured in Syria,"Two British Islamic State militants belonging to 'The Beatles' group have been captured by the US-backed Kurdish fighters in Syria, US officials said. Known as 'The Beatles' due to their British accents, the group of four militants was led by 'Jihadi John'. Alexanda Kotey and El Shafee Elsheikh have been accused of torturing and executing over 20 hostages in Syria. "
Starbucks sued after blood found in 2-yr-old girl's drink,"A US family has sued Starbucks claiming that their two-year-old daughter drank a beverage tainted with an employee's blood in 2016. They alleged Starbucks knew that an employee had been bleeding, but didn't adequately keep the worker away from customers' drinks. Starbucks had reportedly offered each family member $1,000 after the incident and promised free drinks for a week."
Two Indian journalists arrested in Maldives,"Two Indian journalists employed by French news agency AFP have been arrested in the Maldives, as per reports. The arrest comes in the wake of a government crackdown after it declared a 15-day state of emergency earlier this week. Several major TV stations in the country were also forced to shut down following threats of attacks."
US Parliament passes bill to end overnight govt shutdown,"The US Parliament on Friday approved a bill to fund the federal government through March 23 and to increase overall spending limits over two years. The bill, which needs President Donald Trump's signature, would end an hours-long government shutdown that started on Thursday midnight after current government funding expired. It is the second US government shutdown in three weeks."
Amar Chitra Katha sues Shikkari Shambhu film over copyright,"Publishing house Amar Chitra Katha (ACK) has sued Malayalam film 'Shikkari Shambhu' days after its release over copyright violations. It alleged that producer SK Lawrence released the film even though the negotiations over the 'Shikari Shambu' trademark had not been completed. Reportedly, Lawrence has agreed to pay â¹10 lakh to the publishing house following an out-of-court settlement."
"Alia dating Hike Founder Kavin Bharti Mittal, claim reports","As per reports, actress Alia Bhatt is rumoured to be dating Kavin Bharti Mittal, Hike Messenger Founder and son of Airtel Chairman Sunil Mittal. Alia and Kavin reportedly first met at World Economic Forum last year. A source was quoted as saying, ""They want to take time to let their friendship evolve...They don't want to make a public statement yet."""
Brahmin group is defaming Rani Laxmibaiâs memory: Kangana,"Slamming the Brahmin group Sarv Brahmin Mahasabha, which claimed the film 'Manikarnika' defamed Rani Laxmibai, Kangana Ranaut said, ""We cannot even think like that, the kind of things they are saying. What they are saying is actually defaming."" Earlier, the group had alleged that the film features a romantic scene between Rani Laxmibai and a British East India company agent. "
"Teaser of Big B, Rishi Kapoor starrer '102 Not Out' released","The teaser of Amitabh Bachchan and Rishi Kapoor starrer '102 Not Out' has been released. The film will feature the two actors together onscreen after 27 years with Bachchan portraying a 102-year-old father to a 75-year-old son, played by Rishi. Directed by 'Oh My God' director Umesh Shukla, the film is scheduled to release on May 4."
Zayn Malik records his first Hindi song for a B'wood film,"British singer Zayn Malik has revealed he recorded his first Hindi song for an upcoming Bollywood film. He added, ""It's going to be cool to see what the response to that is."" Zayn further said, ""There's definitely a lot of Urdu; some nice qawwali sounds. There might even be some bhangra vibes. I've worked with AR Rahman on one song."""
"NASA probe beams farthest image, breaks 27-year-old record","NASA's New Horizons spacecraft has beamed back an image while being 6.12 billion km away, breaking a 27-year-old record set by Voyager 1. NASA's Voyager 1, the farthest man-made object, had captured the ""Pale Blue Dot"" photo of Earth before exiting the Solar System. Meanwhile, New Horizons shared an image of a Kuiper belt object, beyond the orbit of Neptune."
Ozone depletion had a role in largest mass extinction: Study,"A US-based study has added evidence to the theory that increased UV radiation due to depleting ozone contributed to the Earth's largest-ever mass extinction 252 million years ago. After a two-month simulation, researchers found pine trees became temporarily sterile when exposed to erstwhile ultraviolet radiation, 13 times more than present-day levels, which disrupted plant life and the food chain."
200 scientists simulate Mars mission at Oman desert,"Over 200 scientists from 25 countries have chosen a desert in Oman to field-test technology for a manned Mars mission for four weeks. Analog astronauts would sport a 50-kg spacesuit and stay in an inflated habitat, having a 10-minute communication delay from their base in Austria. The project features 15 experiments including exploration of the surface using a wind-powered rover."
1st creatures that learned to walk never left oceans: Study,"Contrary to existing theory that sea vertebrates generated limbs as they moved onto land for the first time, an international study has suggested that some of the first creatures that learned to walk on the ocean floor have remained underwater since then. Researchers studied locomotive abilities of little skates, whose ancestors, common to tetrapods, lived about 420 million years ago."
"Over 2,100 people blow 'shankh' to create world record","A record was set on the second day of Rajim Kumbh Mela in Chhattisgarh after over 2,100 saints and locals blew 'shankh' (conch shells) together. Golden Book of World Records certified the record. Adding that the sound of conch shells soothed the environment, the state minister Brijmohan Agrawal said, ""We wanted to send message of peace and prosperity."""
Philippine Prez to be probed for crimes against humanity ,"The International Criminal Court has started an investigation into allegations of crime against humanity committed by Philippine President Rodrigo Duterte and other officials. Duterte and 11 Philippine officials have been accused of mass murder since he began his war against drugs as Davao's Mayor in 1988. Nearly 4,000 people have been killed in the war since Duterte became the President."
Fortis denies claim that Singh brothers siphoned off â¹500 cr,"Fortis Healthcare has denied reports that its promoters, Malvinder Singh and his brother Shivinder, took â¹500 crore out of the company without board approval about a year ago. Fortis clarified that the billionaire brothers took ""loans"" amounting to about â¹473 crore. Fortis also denied claims that auditor Deloitte refused to certify Fortis' quarterly results until the funds were accounted for. "
World's richest person Jeff Bezos loses $5.3 bn in one day,"The world's richest person Amazon CEO Jeff Bezos' net worth dropped by $5.3 billion to $113 billion on Thursday. Berkshire Hathaway Chairman Warren Buffett's wealth fell $3.5 billion and Facebook CEO Mark Zuckerberg lost $3.4 billion. The world's 500 richest people lost $93 billion in net worth, and 20 of them lost at least $1 billion each."
"McAfee dares Twitter user to meet him, shares address","Cybersecurity expert John McAfee has dared a Twitter user to meet him after the user asked McAfee to write white papers for ""shit coins"" instead of spreading false information about cryptocurrencies. He also shared his address and phone number. McAfee tweeted, ""Bring your sorry ass here and say that to my face...You don't show up you'll be my b**** forever."""
Regret saying I could do Kaminey better than Shahid: Ranveer,"Ranveer Singh has said he regrets his earlier comment on the talk show 'Koffee with Karan' that he could do 'Kaminey' better than Shahid Kapoor. While clarifying his statement, Ranveer added, ""In my first year, I was very arrogant. That was not something I should have said."" Earlier, Shahid said he would have played Ranveer's 'Padmaavat' character Alauddin Khilji differently."
Anushka's father gifts Virat book of poems on relationships,"As per reports, Anushka Sharma's father has gifted his son-in-law Indian cricket team captain Virat Kohli the book 'Smokes And Whiskey' by Tejaswini Divya Naik, which is a collection of 42 poems based on relationships. Anushka and Virat are reportedly lovers of poetry, and guests at their wedding had received an anthology of Rumi's poems as gifts. "
"I'm musician, not thief: Ankit Tiwari over plagiarising song","Denying accusations of copying his 'Baadshaho' song 'Piya More' from the 2014 song 'Nasha Sar Pe Chadke Bole', music director Ankit Tiwari said, ""I'm a musician, not a thief."" He added, ""Every music composer has his...own distinct style...two of my songs, Boond Boond and Qatra Qatra are similar too."" Tiwari further said ""copying"" and being ""similar'"" are two different things."
"I'm unhappy with present B'wood songs, music is loud: Javed","Speaking about the changes in Indian cinema, lyricist Javed Akhtar said, ""I am very unhappy with the present music scenario in Bollywood...the music is so loud...every song is treated like a clap song."" He added, ""The music being produced is not very sympathetic to lyrics anymore."" He further said at times, one just doesn't understand what the person is singing."
McGrath once dismissed Sachin 'shoulder-before-wicket' for 0,"Former Australian pacer Glenn McGrath, who turns 48 today, once dismissed Sachin Tendulkar LBW for zero after the ball hit his shoulder in front of the stumps. The dismissal happened in 1999 Adelaide Test when Tendulkar tried to duck an intended short ball which didn't bounce as much as he expected. The dismissal led many to term it 'shoulder-before-wicket'."
Horses and dogs once participated in the Winter Olympics,"At the 1928 Winter Olympics, horses were part of the Skijoring event, wherein participants raced each other while being towed by riderless horses. No medals were awarded as Skijoring was a demonstration sport, which never returned to Winter Olympics after 1928. Dogs were seen at the 1932 Winter Olympics, taking part in the demonstration sport of sled dog racing."
"Practice what you preach, drink cow urine daily: Cong to BJP","BJP leaders must practice what they preach and drink cow urine every day, former Uttarakhand Chief Minister and Congress leader Harish Rawat has said. Accusing the BJP of spreading communal tension across India in the name of cow protection, the former CM said, ""All BJP workers should take a pledge that they will start consuming 'gau mutra' (cow urine) everyday."""
"2,198 cow smugglers arrested in 3 years in Rajasthan","In the last three years, as many as 2,198 cow smugglers have been arrested, while 1,113 cases of cow smuggling have been registered in Rajasthan, the state government has revealed in the Rajasthan Assembly. The government further added that from 2015 to 2017, 16,428 cows were rescued and 1,051 vehicles impounded by the police in the state."
K'taka withdraws plan to take control of religious bodies,"Karnataka CM Siddaramaiah has said the notification seeking public opinion on bringing religious institutions under the jurisdiction of Hindu Department of Religious and Charitable Endowments has been withdrawn following opposition. Stating that the notification was issued on the basis of the Karnataka High Court's order, he told the state Assembly that they will consult the Law Department."
Pregnant woman dies due to lack of doctors at hospital,A 22-year-old pregnant woman in Karnataka died due to the lack of doctors at a rural hospital while she was in labour. The woman's family alleged that the nurse started the delivery procedure while coordinating with the doctor on call. The family also said they weren't allowed to shift her to another hospital even when she was critical.
I-T Dept asks large depositors to file returns by March 31,"The Income Tax Department has asked people who deposited ""large amounts of cash"" post demonetisation to file tax returns by March 31. The department said it was the last chance for filing ""belated or revised returns"" for assessment years 2016-17 and 2017-18. It has also cautioned eligible trusts, political parties, and associations to file their returns and ""come clean"". "
PepsiCo CEO Nooyi becomes ICC's 1st independent female director,"PepsiCo Chairman and CEO Indra Nooyi has been appointed as the International Cricket Council's (ICC) first ever independent female director. Nooyi will join the cricket body in June 2018 for a 2-year term. The introduction of an Independent Director, who must be female, was approved by the ICC in June 2017, aimed at improving the global governance of the sport."
Airtel gives a year's Amazon Prime subscription for postpaid users,"Airtel has launched a new postpaid plan at â¹499 which offers Amazon Prime subscription for one year at no extra cost. In addition to this, it offers 40 GB data with rollover facility and no cap on daily usage and unlimited calls. Additional benefits include free Wynk Music subscription, Live TV & movies along with handset damage protection."
What is ice cricket and how is it played?,"Ice cricket is played on a frozen lake, with players wearing traditional gear along with normal sports shoes instead of spikes. The thick ice can withstand over 200 tons weight to support pavilion and grandstands. Virender Sehwag, Shahid Afridi, and other former cricketers recently played a match on Switzerland's Lake St Moritz, which has been hosting a tournament since 1988."
Human eggs developed in laboratory for the first time,"In a first, UK and US-based scientists have successfully developed human eggs outside the human body from their earliest stages to maturity, where they could be fertilised. Earlier, researchers achieved the same in mice while completing only different stages for human eggs. By nurturing ovarian tissue in culture, nine eggs reached maturity of the 48 that reached the penultimate step."
Secret Superstar second B'wood film to earn $100 mn in China,"Aamir Khan and Zaira Wasim starrer 'Secret Superstar' has become the second Bollywood film after 'Dangal' to earn over $100 million (over â¹643 crore) in China. Earlier, 'Dangal' had earned $113.76 million within 16 days of its release in China. Released on January 19, 'Secret Superstar' had beaten the opening day collections of 'Dangal' in China by earning â¹43.35 crore."
LTCG tax unpopular but beneficial: FM Jaitley,"Defending the proposed imposition of 10% Long-term Capital Gain (LTCG) tax on equities, Union Finance Minister Arun Jaitley on Thursday said although the tax is unpopular, it is beneficial for the economy. Speaking during a discussion in the Lok Sabha, he said the tax aimed to correct the current inconsistent distribution of incentives which benefited rich entities and individuals more."
Qualcomm rejects Broadcom's revised $121 bn takeover offer,"US mobile chipmaker Qualcomm on Friday announced that its board unanimously rejected Broadcom's $121 billion takeover bid. Qualcomm said that the offer ""materially undervalues"" the company. In November last year, Qualcomm rejected Broadcom's $103 billion takeover bid, saying that it ""dramatically"" undervalued the company in relation to its leadership position in mobile technology."
Chrome to mark all HTTP sites as 'not secure',"Google has announced that Chrome will mark all HTTP sites as ""not secure"", beginning July this year. Chrome's new interface will help users understand that all HTTP sites are not secure, and continue to move the web towards a secure HTTPS web by default. The ""S"" in HTTPS stands for ""secure"", implying the communication between browser and website is encrypted."
Buying life insurance policies un-Islamic: Deoband clerics,"Deoband clerics in Uttar Pradesh have issued a fatwa against buying life insurance policies or getting property insured, stating that it's against the tenets of Islam. A senior cleric, ""A Muslim must put his trust in Allah and not in any insurance company because ultimately it is God who reigns supreme when it comes to life and death."""
Kashmiri youth who got arms training in Pakistan surrenders,"A Jammu and Kashmir youth, who had received special arms training in Pakistan, surrendered before the security forces in the state on Friday. The youth had moved to Pakistan on visa through the Wagah Border and was imparted training on several small arms and improvised explosive devices (IEDs) by militant group Lashkar-e-Taiba's operatives Hanzallah Adnan and Malik Saab."
"Govt asks schools, colleges to stream PM's exam talk live","The Centre has asked all educational institutions to facilitate the live telecast of PM Narendra Modi's interactive session on exam stress. The University Grants Commission on Thursday sent a letter to all universities and colleges regarding the preparations they must make to screen the event live. On February 16, the PM will address the students on handling examination stress."
"Japan school adopts Armani uniforms worth â¹47,000 for kids","The Taimei elementary school in Japan has adopted school uniforms designed by Italian fashion brand Giorgio Armani for its students. The school had said that it aims to create an atmosphere suitable for such a school with the uniform that costs over â¹47,000. Students' parents have criticised the move, saying it sends a wrong message that expensive things are good."
Man accuses California #MeToo leader of sexual harassment,"California Legislative Assemblywoman and a leading figure in the anti-sexual harassment movement #MeToo, Cristina Garcia, has been accused of sexual misconduct by a male staffer of another lawmaker's office. Daniel Fierro has alleged that Garcia sexually abused him after a legislative softball game in 2014. Garcia has denied the allegation saying, ""Such behaviour is inconsistent with my values.""nn"
Pay for our border fence to reduce terrorism: Pakistan to US,"Pakistan's Foreign Minister Khawaja Asif has asked the US to assist the financing of a fence along its disputed border with Afghanistan. The Pakistani minister said that the fence will help reduce terrorism, claiming that the free movement of refugees at the border facilitates terrorism. ""It won't cost them much...The war (against terrorism) is costing them much more,"" Asif added.nn"
Bitcoin will 1 day be 40 times its current price: Winklevoss,"Cameron Winklevoss, one of the Winklevoss twins, has said that Bitcoin will one day be worth 40 times its present value, which is currently just over $8,000. The Winklevoss twins are believed to be the world's first Bitcoin billionaires. Cameron's brother Tyler Winklevoss said that those who cannot see Bitcoin's potential are suffering from a ""failure of imagination"". "
Society has problem in accepting women being single: Tabu,"Talking about people being judgemental towards single women, Tabu said, ""I think our society has a problem accepting that a woman can be single by choice."" She added, ""People do it out of concern. They will always be curious about single women, more so a celebrity."" Tabu further said she used to get bothered by it earlier but not anymore."
World's 2nd most expensive player scores 1st goal for BarÃ§a,"Philippe Coutinho, the world's second-most expensive footballer, came off the bench to score his first goal for Barcelona as they reached the Copa del Rey final. Barcelona beat Valencia 2-0 to reach a record fifth successive cup final. Winners of the trophy in each of the last three campaigns, the Catalans will face Sevilla in the final."
Sanchez given 16-month suspended jail sentence for tax fraud,"Manchester United striker Alexis Sanchez has been handed a 16-month suspended prison sentence in Spain for tax fraud of over $1 million during his Barcelona tenure. However, Sanchez is unlikely to go to jail as Spanish law allows the first sentence of under two years to be served under probation. He was fined around $725,000, besides the amount including interest."
Mentally I'm done with cricket: Malinga hints at retirement,"Sri Lankan pacer Lasith Malinga, who went unsold at the 2018 IPL auctions after playing 10 seasons with Mumbai Indians, hinted at possible retirement, saying he is mentally done with cricket. The 34-year-old has picked 101 wickets in 30 Tests, while he has 391 scalps in 272 limited-over internationals to his name. Notably, Malinga is IPL's highest wicket-taker."
Facebook Co-founder's firm raises $360 million,"Facebook Co-founder Eduardo Saverin's venture capital company B Capital has raised $360 million for its first fund, it announced on Thursday. B Capital invests in healthcare, fintech, industrial logistics and consumer enablement companies. The US-based company was Co-founded by Saverin and Raj Ganguly in partnership with the Boston Consulting Group in 2016."
Instagram tests feature to reshare othersâ posts as Story,"Photo-sharing app Instagram has confirmed that it is testing a feature that allows users to reshare other users' public posts as their Story. The feature, which is being tested on a small percentage of users, also reportedly allows users to resize and rotate the post. Users can also disallow others from sharing their posts as a Story, through Settings."
Women ministers shouldn't act like slaves of PM: Cong MP,"Slamming female ministers for defending PM Narendra Modi's comment against Congress MP Renuka Chowdhury's laughter, party MP Veerappa Moily said they shouldn't act like PM's slaves. ""Of course they are entitled to defend the PM but this comment was against a woman,"" he added. PM Modi had remarked he hasn't heard laughter like that of Chowdhury since Ramayan serial."
US female Uber drivers make 7% less than male drivers: Study,"A study has revealed that Female drivers of Uber earn 7% less per hour than their male counterparts in the US. Researchers examined earnings data from over 1.8 million drivers and pointed that while women drivers earn $20.04, male drivers make $21.28 per hour. The study was a collaboration between the University of Chicago, Stanford University, and Uber's economic team."
NASA testing implant to slow astronaut muscle loss in space,"NASA is testing an implantable device that can continuously administer medicines to help prevent astronauts' muscle deterioration during long-term space missions. NASA is studying 40 mice sent to the International Space Station in December with the devices implanted under their skin to deliver the drugs. Notably, ISS crew experience muscle loss despite regular exercise due to weightlessness."
Chargesheet filed against 11 in PGIMER ambulance scam,"Chandigarh Police has filed a chargesheet against 11 accused in the Post Graduate Institute of Medical Education and Research (PGIMER) ambulance scam. The scam pertains to an organised racket of illegal ambulances, operating in the absence of any formal body with information about the PGIMER's ambulance services and forcefully charging hefty prices from the kin of patients or the deceased."
Railways seeks to block 19 sites over ticket software misuse,"The Indian Railways has asked the IT Ministry to block 19 websites over misuse of a software on Indian Railway Catering and Tourism Corporation's (IRCTC) web portal for tatkal booking. Railways Minister Piyush Goyal said that steps like blocking the suspected websites were being taken to counter it. The 19 websites include myrailinfo.in, www.tatkalaap.com and www.tatkalsoftservice.com. "
MP woman slits 1-yr-old daughter's throat for demanding milk,"A woman in Madhya Pradesh was arrested for allegedly killing her 1-year-old daughter on Thursday by slitting her throat as she was constantly crying for milk. ""She lost her temper and used a sharp weapon to end her daughter's life,"" a police officer said. The woman left her daughter's body at home and went to her relative's house."
The All-New Swift launched at Auto Expo 2018   ,"The 3rd generation of the most popular hatchback Maruti Suzuki Swift has been launched. The all-new Swift offers signature DRLs with LED projector headlamps, precision cut two-tone alloys, a 7-inch touchscreen infotainment system and a host of new age features. The advanced Auto Gear Shift (AGS) technology is now available in the all-new Swift in both petrol and diesel."
IAF officer who leaked info to Pak for sex chats arrested,"The IAF officer who was detained last month for allegedly spying for Pakistan in exchange for sex chats has been arrested by the Delhi Police, the Deputy Commissioner of Police (special cell) confirmed. As per reports, the officer was honey-trapped by Pakistani spy agency ISI operatives on Facebook and enticed by seductive conversations into sharing sensitive information."
US government shuts down for 2nd time in three weeks,The US government shut down on Friday for the second time in three weeks after a vote on government funding bill was delayed in the Senate beyond the midnight deadline. The vote was delayed by Senator Rand Paul who said that the deal would result in a significant increase in the federal budget deficit without any corresponding cuts to spending.
Canon is on a mission to make businesses simple,"Canon announces a step forward in business innovation with the reinforced belief that 'Business Can Be Simple'. The philosophy recognises the shift in business environments towards digital, and aims to reduce complexity by simplifying workflows. Their comprehensive suite of print & document solutions deliver seamless & secure workflows, and help companies, small or large, fuel vital growth."
Billionaire Singh brothers quit Fortis Healthcare board,"Billionaire promoters of Fortis Healthcare, Malvinder and brother Shivinder Singh, have resigned from the company's board. This comes after the Delhi High Court allowed the enforcement of a â¹3,500-crore arbitration award that Japanese drugmaker Daiichi had won. Daiichi argued that the Singh brothers, former Ranbaxy promoters, had concealed important information while selling Ranbaxy in 2008."
Ancestors of whales walked on four legs on Indian riverbanks,"About 50 million years ago, ancestors of the world's largest mammals walked on the banks of lakes and rivers in what is now Pakistan and India, according to UK's Natural History Museum. Called Pakicetus, the four-legged goat-sized creature evolved to have flippers and tiny hind legs living entirely in water, which then developed into the present-day blue whales."
Samsung Chairman named suspect in $7.5 mn tax evasion case,"South Korean police have named 76-year-old Samsung Chairman Lee Kun-hee as a suspect in a $7.5 million tax evasion case. The police alleged that Kun-hee evaded tax by using 260 bank accounts that held more than $350 million under names of 72 executives. Following a heart attack in 2014, Lee has remained hospitalised in Seoul."
Apple confirms iOS source code leak,"Technology giant Apple has confirmed that its three-year-old iOS source code was leaked, after it was posted on internet hosting service GitHub. Apple said that the security of its products doesn't depend on the secrecy of its source code. However, the source code has been pulled down after Apple filed a notice asking for the same. "
"People who believe in gun, should be answered with gun: UP CM","Referring to the presence of criminal elements in Uttar Pradesh, CM Yogi Adityanath said, ""Those who want to disturb peace of the society and believe in the gun, should be given the answer in the language of the gun itself."" ""No political inclination could provide respite to those spreading anarchy or breaking parliamentary traditions,"" he further warned."
Wanted to send envoy but dates did not suit India: Maldives,"Maldives' High Commissioner Ahmed Mohamed has said that his country wanted to send its special envoy to India but cancelled the proposed visit as it was informed that the dates were not suitable for the Indian government. This comes after it was reported that the Maldives, amid its political crisis, sent its envoys to 'friendly countries' but not to India."
Denial of benefits doesnât make Aadhaar unconstitutional: SC,"Denial of benefits to citizens for want of Aadhaar or due to its non-authentication may not be a ground for holding the Aadhaar law unconstitutional, the Supreme Court said on Thursday. The court was hearing a plea filed by the West Bengal government, seeking an interim order that citizens not be excluded and denied social benefits over Aadhaar."
No proposal to ban ads on junk food on television: Govt,"Information and Broadcasting Ministry on Thursday informed the Lok Sabha that the government has not proposed any ban on advertisements of junk food on television. It, however, apprised the lower house of the decision by nine major food business operators to voluntarily not advertise high fat, sugar and salt food products on children's channels."
BSF ferry pregnant woman from remote area to hospital ,The Border Security Force (BSF) on Thursday carried a pregnant woman in a boat from a remote area in Odisha to a hospital after the woman's husband was unable to arrange an ambulance. The team of BSF soldiers were patrolling the area when they received the information about the woman being in labour and rushed to aid the couple.
Over 6 lakh students miss UP Board exam in 3 days,The number of students missing the Class 10 and 12 Board examinations in Uttar Pradesh has risen to over 6.3 lakh by the third day. Education department officials have claimed that the low attendance is due to the strict measures adopted by authorities to avoid cheating. More than 66 lakh students had enrolled for the UP Board exams this year.
Typo in PMO's tweet calls for 'poor quality healthcare',"The Twitter handle of Prime Minister's Office on Wednesday shared a video of PM Narendra Modi's speech in the Parliament, along with his statement on the proposed healthcare scheme. However, there was a typo in the caption, which missed 'with' after the word ""poor"". Reacting to the typo, a user tweeted, ""Sack whoever wrote this tweet for you! Lol!"""
Tytler files complaint against Sikh leader over riots video,"Congress leader Jagdish Tytler has filed a police complaint against Delhi Sikh Gurdwara Management Committee (DSGMC) President Manjit Singh GK for allegedly doctoring a video to show Tytler confessing to killing hundreds of Sikhs during the 1984 riots. Meanwhile, BJP's Punjab unit and Sikh bodies have demanded that Tytler be arrested immediately based on the allegedly doctored video."
Magazine charges men 26% more to reflect gender pay gap,"Canadian magazine Maclean's will be charging men 26% more for a copy of its latest issue in a bid to highlight the gender pay gap. The latest issue will sell for C$6.99 (â¹356) to women and C$8.81 (â¹449) to men. ""We hope this issue will stir urgent conversation already happening around the world,"" the magazine said."
AB de Villiers added to SA squad for remaining ODIs vs India,AB de Villiers has been added to South Africa's squad for the remaining three ODIs against India. The former South African captain had missed the first three ODIs due to a finger injury he sustained in the third Test against India. A call on his selection in the playing XI will be taken after he is assessed at Friday's practice.
Facebook testing 'Downvote' button on users' comments,Social media major Facebook has confirmed that it is testing a 'Downvote' button  in the comment section of posts on public Pages. A Facebook spokesperson said that the intention behind the test is to gain feedback from users about comments on the posts. The test is currently running for a small set of users in the United States. 
Congress manufacturing issue by asking Rafale deal price: FM,"Reacting to the Congress' demand that the government disclose the price of Rafale fighter jets, Finance Minister Arun Jaitley has said it is a manufactured issue. Adding that the NDA government was a clean government, Jaitley said Congress was manufacturing allegations of corruption against them. Congress is compromising national security by asking details of the deal, he added."
PM Modi's Parliament address an election speech: Shiv Sena,"BJP-ally Shiv Sena MP Arvind Sawant has said PM Narendra Modi's speech in the Parliament on Wednesday was an ""election speech, similar to the one the PM gave during campaigns."" ""It's time that Modi ji realises it has been 4 years now...People want to hear about your schemes and not the criticism of Congress."" Shiv Sena Spokesperson Manisha Kayande said."
"Didi Chuxing, SoftBank partner to launch taxis in Japan","Japanese conglomerate SoftBank and China's Didi Chuxing have entered into a partnership to provide ride-hailing services in Japan. The partnership will utilise Didi's artificial intelligence (AI) technologies to build ride-hailing platforms, SoftBank said on Friday. The two companies are also planning to set up a joint venture in Japan, SoftBank added."
NASA spots 'tadpole crater' on Mars,"NASA has shared an image of a tadpole-shaped crater taken by its Mars Reconnaissance Orbiter (MRO). Based on the terrain-height information, scientists inferred that the water in the tadpole crater was flowing down and outward. Observing images of craters on Mars provides scientists insight into the Red Planet's history of water activity, said NASA."
Saudi Arabia bans poultry import from India over bird flu,"Saudi Arabia has temporarily banned imports of live birds, hatching eggs and chicks from India over an outbreak of a bird flu virus in the state of Karnataka. Saudi said its ban was issued in accordance with the warning released by the World Organisation for Animal Health which reported that the virus killed nine birds in India in December 2017.nnn"
Tehsildar suspended for assigning flag hoisting to patwari,"A tehsildar in Jammu and Kashmir's Anantnag was suspended for delegating the task of unfurling the National Flag on Republic Day to a patwari. It was ""unbecoming of an officer to show such type of dereliction towards his duties"", officials said, referring to the tehsildar's action. An inquiry has been ordered into the incident, they added."
China to reopen Nathu La pass for Mansarovar yatris in India,"China has agreed to reopen the Nathu La pass for Indian pilgrims to undertake the Kailash Mansarovar Yatra, Minister of State for External Affairs VK Singh informed the Lok Sabha on Thursday. China had closed the route last year citing ""unfavourable conditions"", at a time when India and China were engaged in a military standoff at Doklam."
India ranks 44 of 50 nations in intellectual property index,"India has been ranked 44 out of 50 nations in the latest international Intellectual Property index released by the US Chambers of Commerce. India's score displayed largest percentage increase among all countries measured, and it broke out of bottom 10% for the first time. India's improvement was reportedly driven by positive reform efforts on the patentability of computer-implemented inventions."
Akshay Kumar starrer 'Pad Man' hits the theatres,"The Akshay Kumar starrer 'Pad Man', which released today, ""scores high on content as well as emotions,"" wrote Bollywood Hungama. ""Akshay delivers a film that India needed, period,"" wrote Hindustan Times while Times of India wrote that it ""makes for an important film that needs to be watched."" The film was rated 4/5 (Bollywood Hungama), 3/5 (HT) and 3.5/5 (TOI)."
