text,summary
The Supreme Court on Monday agreed to test the validity of the life ban imposed on pacer S Sreesanth. The apex court has demanded the cricket board to come up with a justification in four weeks. The 34-year-old was handed a life ban by the cricket board after he was named in the Indian Premier League spot-fixing case.,एससी श्रीसंत पर लगे बीसीसीआई के जीवन प्रतिबंध की वैधता का परीक्षण करने के लिए सहमत है 
"Over 3,400 youths in Bihar were kidnapped for forced marriages as part of a custom known as 'Pakadua Vivah' in 2017, according to Bihar Police. ''In most of the cases, Pakadua Vivah was solemnised at gunpoint or threats to their life and their families,"" officials said. In 2016, 3,070 youths were kidnapped for forced marriage, the police added.","2017 में जबरन शादी के लिए 3,400 बिहार के लोगों का अपहरण किया गया "
"A madarsa teacher in Jammu and Kashmir has been arrested for allegedly sexually assaulting a minor boy in December last year. The matter came to light when the boy and his father filed a police complaint in January. The incident allegedly took place after the morning prayers, when the teacher called the boy to his room and assaulted him.",जम्मू-कश्मीर के मदरसा शिक्षक को नाबालिग लड़के को पीटने के आरोप में गिरफ्तार 
"The father of the Delhi man, who was killed by his girlfriend's family in an alleged case of honour killing, has sought the death penalty for his son's murderers. Adding that he did not have resources to fight the case, he said, ""If Delhi government helps us in getting best advocates and making a strong case, I will be thankful.""",दिल्ली में पीड़िता के पिता की हत्या के आरोपी को दी गई मौत 
"A 68-year-old retired Army man has been voluntarily regulating traffic in Mumbai's Nalasopara for four hours daily since 2013. Ramdayal Yadav began to offer his services with due permission from police after his son died in a road accident. Thanking Yadav for his efforts, police officials said, ""He has made our job easier... motorists are beginning to obey traffic rules.""",एक्स-आर्मी मैन दुर्घटना में बेटे की मौत के बाद यातायात को नियंत्रित करता है 
"An inspector in Hyderabad saved the life of a 7-year-old boy, who was hit by a car, by taking him to a hospital in his patrol car and paying for his medical bills. The child's parents were not in a position to pay the bill, according to reports. A video shows the inspector carrying the injured boy inside the hospital. ","कॉप 7 साल के बच्चे को अस्पताल ले जाकर, बिल भरकर बचाता है "
"Finance Secretary Hasmukh Adhia has said that Indian markets are down due to weak global sentiment and not because of the new Long-Term Capital Gains (LTCG) tax. The government has proposed 10% LTCG tax on equity gains of more than Ã¢ÂÂ¹1 lakh in the Budget. ""It is very unfortunate that our move came at a wrong time,"" Adhia added.",गिरते बाज़ारों के लिए LTCG टैक्स को दोष न दें: वित्त सुरक्षा अधिया 
"Commerce Minister Suresh Prabhu has said the government will develop a strategy to increase the share of exports in GDP to 20%. According to Federation of Indian Export Organisation (FIEO), the current share is 18-19%. In the Union Budget 2018, Finance Minister Arun Jaitley has said the country's exports are likely to expand by around 15% this fiscal.",सकल घरेलू उत्पाद में निर्यात का हिस्सा 20% तक बढ़ाने के लिए काम करना: सरकार 
"A South Korean appeals court has freed Samsung heir Jay Y Lee and suspended his sentence for bribing the country's former President Park Geun-hye. Lee's prison term has been reduced by half to 2.5 years, though he is free to go on probation for four years. The court said Lee was only guilty of bribing the confidante of Park Geun-hye.","सैमसंग वारिस जेल से छूटा, कोर्ट ने दी 5 साल की सजा "
"Apple has increased the prices of iPhone models in India due to an increase in custom duty on mobile phones in the Union Budget. The iPhone X 64 GB model is now priced at Ã¢ÂÂ¹95,390, while iPhone 8 and 8 Plus will cost Ã¢ÂÂ¹67,940 and Ã¢ÂÂ¹77,560 respectively. However, the price of iPhone SE, which is manufactured locally, will remain unchanged.",Apple भारत में SE को छोड़कर सभी iPhone मॉडल की कीमतें बढ़ाता है 
"South Australia is planning to use Tesla batteries to build what it claims would be the world's largest virtual power plant, for at least 50,000 homes. The project will begin with a trial of 1,100 properties, having the storage installed free of cost. The facility could provide capacity as much as a large gas turbine, Tesla said in a statement.",'सबसे बड़ा आभासी बिजली संयंत्र' के लिए टेस्ला बैटरी का उपयोग करने के लिए Aus 
"World's first robot citizen Sophia is expected to make a public appearance at a global technology event this month in Hyderabad. The humanoid, designed in British actress Audrey Hepburn's image by Hong Kong-based Hanson Robotics, was given citizenship by Saudi Arabia last year. Sophia made her first appearance in India draped in a sari at IIT Bombay last December.",भारत में सार्वजनिक उपस्थिति बनाने के लिए दुनिया का पहला रोबोट नागरिक 
Facebook has banned a page that was planning to sabotage Disney's upcoming film Black Panther's ratings on Rotten Tomatoes. The group 'Down With Disney's Treatment of Franchises and its Fanboys' also claimed responsibility for lowering score of film Star Wars: The Last Jedi. Facebook users reportedly also complained that the group was using bots to further lower Marvel projects' ratings.,फ़ेसबुक बैन पेज ने मूवी रेटिंग में तोड़फोड़ करने की कोशिश की 
"An Australian 'glamping' hotel named Bubbletent lets visitors stay in see-through bubble-shaped tents. Located on a farm, the clear bubbles are about 11 feet in diameter and are equipped with a queen bed, telescope and USB chargers, among other things. The tents overlook Capertee Valley, the world's second largest canyon.",ऑस्ट्रेलिया होटल मेहमानों को पारदर्शी बबल टेंट में रहने की सुविधा देता है 
"Union Minister of Home Affairs Rajnath Singh on Sunday said the government would remove any BJP minister caught in corruption charges like a fly from milk. Addressing a gathering in Tripura, he also accused the state Chief Minister of not having the courage to remove the minister against whom ""fingers are raised"". Tripura Assembly elections are scheduled for February 18.",दूध से मक्खी की तरह निकालेंगे भ्रष्ट मंत्री: राजनाथ 
"BJP's Karnataka CM candidate BS Yeddyurappa, who himself is a farmer's son, will work in farmers' interests, PM Narendra Modi said on Sunday during a rally. Adding that the government is planning to start Gramin Retail Agriculture Market so that farmers receive fair prices, PM Modi said that such schemes will only benefit Karnataka if Yeddyurappa becomes the CM.",येदियुरप्पा किसानों के हित में काम करेंगे: कर्नाटक में पीएम 
Five policemen in Uttar PradeshÃ¢ÂÂs Mahoba gave up the prize money they had received for catching a rape accused to the six-year-old victim's family for construction of a toilet at their home. The girl was raped in December last year when she had gone outside to relieve herself. The policemen had caught the accused in less than two days. ,यूपी पुलिस ने बलात्कार पीड़िता के लिए शौचालय बनाने के लिए पुरस्कार राशि दी 
"A black Labrador that went missing ten years ago has found its way back to its owners in Pennsylvania, United States. The dog, Abby, had been declared dead by its owners after it could not be found. Interestingly, Abby was identified based on information in a microchip implanted in its neck years ago.",10 साल तक गायब रहने वाले कुत्ते को घर वापस जाने का रास्ता मिल गया 
"Turkish chef Nusret GÃÂ¶kÃÂ§e, who inspired the 'Salt Bae' meme after a video of him seasoning meat went viral, has opened a restaurant in New York. Among other dishes, a rib-eye at the restaurant costs $100 while a rack of lamb costs $250. Meanwhile, GÃÂ¶kÃÂ§e shows up to slice and season guests' steak during their meal. ",वायरल शेफ 'साल्ट बा' न्यूयॉर्क में रेस्तरां खोलता है 
"Pakistan Under-19 cricket team manager Nadeem Khan on Sunday said the way his side lost wickets against eventual champions India in the Under-19 World Cup semi-finals, it seemed like they were under some spell. ""It appeared as if our batsmen had no idea what was happening out on the field or how to tackle the situation and pressure,"" Nadeem added.",Wkts ऐसे गिरा जैसे जादू मंत्र था: Ind नुकसान पर पाक कोच 
"Barcelona set a club record of going 22 matches unbeaten in La Liga after Gerard Pique's 82nd-minute header secured a draw against Espanyol on Sunday. Lionel Messi, who began the match on the bench, came in the 59th minute and provided the assist for Pique's goal with a free-kick. Table toppers Barcelona are 19 points ahead of fourth-placed Real Madrid.","22 लीग मैचों के लिए बैराडू नाबाद, क्लब रिकॉर्ड बनाया "
"Tottenham Hotspur's Victor Wanyama scored with a long-range bullet strike in a 2-2 draw against Liverpool in Premier League on Sunday. Wanyama received the ball 25 yards out and hit it first-time landing into the top-left corner. Later, Liverpool went ahead in stoppage time through Mohamed Salah's solo effort following which Harry Kane converted a penalty to clinch a draw.",खिलाड़ी पीएल में लिवरपूल के खिलाफ लंबी दूरी की गोली चलाता है 
"Cash-strapped technology group LeEco's publicly listed arm Leshi Internet has said that $890 million of its debts would be due by the end of this year. This is the first time the video-streaming firm has provided an estimate for its debt in 2018. Leshi, whose shares dropped by 10% on Monday, currently has a market capitalisation of $3.7 billion.",लेईको के सार्वजनिक रूप से सूचीबद्ध हाथ का कहना है कि 2018 में $ 890 मिलियन ऋण है 
"Technology giant Apple is expected to open a data centre in China by 2020 with an investment of $1 billion, according to reports. The centre will cover 67 hectares in the Guian New Area and will offer iCloud services on the Chinese mainland. Meanwhile, Apple will offer iCloud services on the mainland through a local partner starting from February 28.","चीन में $ 1bn डेटा सेंटर बनाने के लिए Apple, 2020 में खुल सकता है "
"A message in a bottle has been discovered on a beach in Scotland after 21 years at sea. The bottle was thrown by a 13-year-old Northern Ireland boy named Martin George, who was heading off for a family vacation in 1997. It was found by a 37-year-old man who managed to track down Martin and return the bottle to him. ",समुद्र में 21 साल बाद समुद्र तट पर मिली एक बोतल में संदेश 
"The Singapore Tourism Board has released a mocking video calling Singapore ""boring"" after it was ranked 31st in Time Out magazine's list of the world's most exciting cities. The Singapore Tourism Board said, ""We created this light-hearted response to let the audience have a glimpse of what Singapore can offer."" The list, which ranked 32 cities, was topped by Chicago. ",सिंगापुर ने 31 वें सबसे रोमांचक शहर की रैंकिंग में पत्रिका का स्थान लिया 
"Congress social media head Divya Spandana on Sunday reacted to a comment by PM Narendra Modi during a Karnataka rally and said, ""Is this what happens when you're on POT?"" PM Modi had said farmers were his top priority, and by 'top' he meant 'Tomato, Onion, Potato'. ""Congress keeps it classy, again,"" BJP leader Amit Malviya said in response. ",क्या ऐसा हो जब आप POT पर हों: PM पर कांग्रेसी नेता 
"Slamming Bihar CM Nitish Kumar for breaking the Grand Alliance, Lalu Yadav's son Tejashwi Yadav said that Kumar had ""raped"" the mandate voters had given to the alliance. He also slammed the state government over the law and order situation in Bihar and claimed that there is no fear of law in criminals because of which crime is happening. ",नीतीश कुमार ने ग्रैंड अलायंस को दिया जनादेश का बलात्कार: तेजस्वी 
"An unidentified man was allegedly mowed down by a bus and dragged for 70 kilometres after he got stuck in the vehicle's undercarriage in Karnataka on Thursday. Police have arrested the driver, who said he was unaware that a body was trapped under the bus throughout the journey. The body was discovered when the bus was taken for a wash.",कर्नाटक में 70 किलोमीटर से अधिक की दूरी तक बस ने मारी तबाही 
"Stating that times are different and girls are now educated, AIMIM President Asaduddin Owaisi urged parents to ask their daughters for their opinion and permission before their marriage. He also called the practice of dowry un-Islamic and questioned where the bride's family would get the money for the groom's clothes and for feeding a lot of people.",लड़कियों से उनकी शादी की अनुमति मांगें: ओवैसी 
"The Rashtrapati Bhavan's Mughal Gardens will be open to public from February 6 to March 9 between 9:30 am and 4:00 pm after President Ram Nath Kovind inaugurates the annual 'Udyanotsav' on Monday. Its major attraction will be 10,000 Tulips imported from the Netherlands. The garden will be open on March 9 exclusively for differently-abled persons and defence personnel.",मुगल गार्डन 6 फरवरी से जनता के लिए खुल जाएगा 
"Maldives government has accused the Supreme Court of trying to impeach President Abdulla Yameen for disobeying its order to release jailed opposition leaders, and said it will resist any such attempt. The court had ruled the trial of exiled ex-President Mohamed Nasheed unconstitutional and ordered the release of nine MPs. The government refused to comply and instead suspended the parliament.",मालदीव सरकार ने SC पर राष्ट्रपति पर महाभियोग चलाने की कोशिश करने का आरोप लगाया 
"As much as 64% of the antibiotic pills being sold in India are not approved by the Central Drugs Standard Control Organization, according to a study by Queen Mary University of London and Newcastle University. The study added that multinational companies have contributed to the worsening problem of antimicrobial resistance in the country by continuing to sell unregulated antibiotics.",64% एंटीबायोटिक्स भारत में बेची जाती हैं नियामक द्वारा अध्ययन: अनुचित 
At least 11 soldiers were killed and 13 others were injured on Saturday in a suicide bomber attack at a military base in Pakistan's Swat Valley. The attack was claimed by the militant group Tehrik-i-Taliban. The group was ousted from the region in 2009 in a major military operation.,पाकिस्तान में तालिबान के हमले में 11 सैनिक मारे गए 
"The PyeongChang Winter Olympic Games faced protests over the unified women's ice hockey team that featured athletes both from North Korea and South Korea. Few of the fans attending Korea's practice match against Sweden chanted ""Peace Olympics"", while protesters across the street shouted ""Pyongyang Olympics"". A 600-year-old Korean folk song was played instead of the two Koreas' national anthems.",शीतकालीन ओलंपिक में एकीकृत कोरियाई टीम के विरोध का सामना करना पड़ रहा है 
"Reality TV star Kylie Jenner has announced the birth of a baby girl with her boyfriend Travis Scott on February 1, after keeping her pregnancy a secret. ""My pregnancy was one I chose not to do in front of the world. There was...no big paid reveal I had planned,"" wrote Kylie. The 20-year-old called her pregnancy ""the most beautiful, empowering...experience.""",प्रेग्नेंसी को सीक्रेट रखने के बाद काइली ने बच्ची के जन्म की घोषणा की 
"The Nigerian Army has declared victory over the Boko Haram militant group after capturing the militants' stronghold Camp Zairo under counter-insurgency operation DEEP PUNCH II. Hundreds of insurgents surrendered under the operation, Army chief Major General Rogers Nicholas said. Boko Haram began insurgency in northeast Nigeria in 2009 in its attempt to create an Islamic state in the region. ",नाइजीरिया ने बोको हरम पर जीत की घोषणा की 
"Actress Kareena Kapoor Khan was the showstopper for designer Anamika Khanna at the grand finale of LakmÃÂ© Fashion Week Summer/Resort 2018. She walked the ramp in a black ensemble paired with metallic earrings for the designer's collection 'Reinventing Nudes'. ""This collection is glamorous ready to wear. Anamika is herself so stylish that she has truly outdone herself,"" said Kareena. ",करीना LakmÃ © फैशन वीक फिनाले के लिए शोस्टॉपर बनीं 
"Apple's iPhone X users have reported that the device's touchscreen does not turn on for several seconds during an incoming call, which prevents them from answering or seeing who is calling. Apple has acknowledged the issue and said it was ""looking into these reports"". Earlier, iPhone X users also reported activation issues in their smartphones.",उपयोगकर्ता iPhone X पर देरी से आने वाली कॉल की समस्या की रिपोर्ट करते हैं 
"The tomb of ancient priestess Hetpet has been uncovered by archaeologists near Cairo, Egypt. The tomb, which dates back 4,400 years, is covered in paintings showing Hetpet hunting and receiving gifts from her children. Notably, Hetpet served Hathor, the goddess of fertility who assisted women in childbirth.","प्राचीन पुजारियों की 4,400 वर्ष पुरानी कब्र मिस्र में खोजी गई "
Four jawans were martyred and one was injured on Sunday in firing by Pakistan along the Line of Control in Jammu and Kashmir's Rajouri. The continuous ceasefire violations by Pakistan have forced hundreds of people near the border to evacuate from their villages. Over 300 schools near the border were ordered shut for around a week due to continuous shelling. ,जम्मू-कश्मीर में एलओसी पर पाकिस्तान की गोलीबारी में 4 जवान शहीद 
"Assam Chief Minister Sarbananda Sonowal has said the state's first-ever global investors summit 'Advantage Assam' has received investment commitments worth nearly Ã¢ÂÂ¹70,000 crore. State-owned oil major ONGC committed Ã¢ÂÂ¹13,000 crore investment while Oil India pledged an investment of Ã¢ÂÂ¹10,000 crore. Among private companies, Mukesh Ambani's Reliance Industries announced an investment of Ã¢ÂÂ¹2,500 crore.","असम को ¢ investment70,000 करोड़ के निवेश प्रस्ताव मिले: सीएम सोनोवाल "
"The Bombay High Court has refused to grant relief to an autistic boy who was barred by his school to give Class X examinations. The school said the boy is ""unfit"" for the examination and has an understanding of a Class 1-2 student. His parents said the school had no problem during the past nine years he studied there. ",एचइसी ने ऑटिस्टिक लड़के को लिखित परीक्षा से रोक दिया 
"Protesting against Prime Minister Narendra Modi's recent 'pakoda' remark, a few students on Sunday sold pakodas outside the PM's rally venue in Bengaluru. The students, who were wearing degree robes, were selling 'Modi Pakodas' and 'Amit Shah Pakodas' to people before the rally. PM Modi had recently said that a person selling 'pakodas' and earning Ã¢ÂÂ¹200 daily is also ""employed"".",छात्रों ने पीएम मोदी के रैली स्थल के बाहर पकौड़े बेचे 
The official YouTube channel of the Government of Pakistan was temporarily suspended over claims of copyright infringement on Friday. A local YouTuber Irfan Junejo accused the government of using some of his footage without his permission. The Pakistan government had used one of Junejo's clips in a video titled 'Family Friendly Activities in Pakistan'. ,कॉपीराइट मुद्दे पर पाक सरकार का YouTube चैनल निलंबित 
"North Korea has been using its Berlin embassy to acquire technology for its nuclear and ballistic missile programmes, Germany's domestic intelligence agency chief Hans-Georg Maassen has claimed. He further said that the technology could be used for both civilian and military purposes. Although German authorities had thwarted several activities, Maassen added that not all of them could be detected.",एन कोरिया को बर्लिन दूतावास के माध्यम से परमाणु तकनीक मिलती है: जर्मन इंटेल 
"Police in Los Angeles, US seized 11 kilograms of the narcotic Meth that was disguised as burritos during a routine traffic stop on Saturday. They searched the vehicle and found the drugs along with a handgun and cash after noticing that the driver was acting nervous. The driver was arrested and charged with the transportation of narcotics. ",अमेरिका में जब्त किए गए बुरिटोस के रूप में 11 किलो मेथ प्रच्छन्न 
"Referring to the box office success of the film 'Padmaavat', actor Shahid Kapoor said, ""I am the hero of a Bhansali film, the numbers are going nuts, all is good. Rest is history."" He further said, ""Ten years down the line, when I have a library of films, having my films worth sharing with my family... 'Padmaavat' will be there.""","मैं एक हिट भंसाली फिल्म का हीरो हूं, बाकी इतिहास है: शाहिद "
"Actor Akshay Kumar has said that fitness is not about showing off six-pack abs built from using a bottle full of enhancers. ""Fitness is about becoming the best version of you, no matter what level you may be at,"" added the actor. Akshay further said, ""I'm not asking anyone to spend lakhs on gym memberships...Let's be honest, walking is free.""",स्वास्थ्य वर्धक का उपयोग करके निर्मित 6-पैक एब्स के बारे में नहीं है: अक्षय 
"Reacting to backlash over her letter to Sanjay Leela Bhansali, actress Swara Bhasker said, ""It was unfortunate that having a different...opinion could be seen as dissent and dissent could be passed off as sedition."" She added, ""There's a real problem of intolerance of opinion in India."" Swara had earlier said that she felt ""reduced to a vagina"" after watching 'Padmaavat'.","हम असहमति को असंतोष के रूप में देखते हैं, राजद्रोह के रूप में असंतोष: स्वरा "
"Kangana Ranaut has said that she has plans of getting married soon while adding, ""Please give me a deadline till next February."" Kangana said she had initially given herself a deadline of December this year. Earlier, she had revealed that she is in a relationship and said, ""There is indeed a man in my life and I am enjoying it.""",अगले फरवरी तक मुझे समय सीमा दें: कंगना अपनी शादी की योजना पर 
"Norwegian Olympic team, which arrived in Pyeongchang for the Winter Olympics, received 15,000 eggs instead of 1,500 it had ordered due to a translation error. Team Norway's caterers used 'Google Translate' to place the order and were surprisedÃÂ to see the hosts delivering half a truck load of eggs. ""There was no end to the delivery,"" Team Norway chef said.","ओलंपिक टीम को अनुवाद त्रुटि पर 13,500 अतिरिक्त अंडे मिलते हैं "
"Samajwadi Party President Akhilesh Yadav on Sunday alleged that the BJP was the ""biggest casteist party"" in India, adding that it was spreading venom in the country in the name of religion and caste. Talking about the BJP's claims that demonetisation will curb corruption, Yadav said all the policy did was change the colour of notes.",भाजपा भारत में सबसे बड़ी जातिवादी पार्टी है: अखिलेश यादव 
"PM Narendra Modi on Sunday said the world discusses 'ease of doing business', his central government talks about 'ease of living', and the Congress government in Karnataka talks about 'ease of doing murder'. Addressing a rally in poll-bound Karnataka, PM Modi also said that people who oppose the ruling Congress in the state end up losing their lives. ",K'taka's Cong govt वार्ता 'हत्या करने में आसानी': पीएम मोदी 
"Karnataka CM Siddaramaiah on Sunday claimed that BJP President Amit Shah only know instigating communal tension. ""I will not say that (Narendra) Modi will come and instigate to do it, but Amit Shah...that is his standard,"" he said. This comes amid PM Narendra Modi's visit to the state ahead of assembly elections.",अमित शाह केवल सांप्रदायिक तनाव फैलाना जानते हैं: केतका सीएम 
"The BJP's defeat in the recent bypolls in Rajasthan is a ""wake-up call"", party leader and CM Vasundhara Raje said while addressing party legislators. ""We are reviewing why such a situation arose despite so much development,"" Raje added. Congress had won the bypolls for the two Lok Sabha seats and one Assembly constituency in Rajasthan. ",राजस्थान में बीजेपी की हार ने उपचुनाव में मारी बाजी: सीएम वसुंधरा 
"A fire broke out in a moving car at the Moti Bagh flyover in Delhi on Sunday. A passenger of the car said they were informed about the fire by a man driving next to them, after which they got out of the car. They immediately took out their belongings from the vehicle and informed the police. ",दिल्ली के मोती बाग में चलती कार में लगी आग 
"Two people have been arrested in Hyderabad while allegedly trying to sell three 600-year-old antique idols, worth Ã¢ÂÂ¹3 crore in the international market. The duo had stolen the antique idols from Gopalaswamy Temple in Telangana's Kamareddy in January. Reports said the duo were involved in similar thefts in Karnataka and Maharashtra and are part of an inter-state gang.",दो ने Â‚Â¹ .3 करोड़ मूल्य की 600 वर्षीय मूर्तियों को चुराने के लिए आयोजित किया 
"The CBI has arrested a GST Commissioner, and three superintendents from Kanpur for allegedly receiving bribes from companies. Commissioner Sansar Chand was reportedly bribed by the companies with a television set, mobile phone, and a fridge among other things. CBI said it has recovered Ã¢ÂÂ¹58 lakh in cash and documents of properties worth crores of rupees.",CBI ने रिश्वत मामले में कानपुर GST कमिश्नर को किया गिरफ्तार 
"The Railway Board has passed a proposal to create a database of contract workers, engaged in providing services such as housekeeping, cleaning and training. It is aimed at tracking  violation of labour laws and ensuring a more transparent system.  It will have the workers' personal details, their police verification, medical insurance, shift log and attendance data.",उल्लंघन की जांच के लिए कर्मचारी डेटाबेस बनाने के लिए रेलवे 
"As many as 85 people have been jailed in China for selling a fake cure for baldness, according to reports. The scammers sold snake oil to people losing hair or with other symptoms associated with weak kidneys claiming the medication would help strengthen their renal function. Nearly 9,000 people were duped as part of the over Ã¢ÂÂ¹10-crore scam.",गंजेपन के लिए नकली इलाज बेचने के लिए चीन में 85 लोग जेल गए 
India's Shubhankar Sharma came back from a four-stroke deficit to claim a two-shot win at the Maybank Championship in Malaysia for his second European Tour title on Sunday. Sharma had won his maiden title at the Joburg Open in December last year. The Indian holed 10 birdies to claim the title ahead of Spain's 31-year-old Jorge Campillo.,21-वर्षीय भारतीय गोल्फर मलेशिया में यूरोपीय टूर खिताब जीतता है 
"Mumbai's Chhatrapati Shivaji International Airport on January 20 handled 980 flights in 24 hours, breaking its own record of 974 flights in December 2017, airport officials said. The airport has an average of 48 departures and arrivals during peak hours. Notably, it recorded 18.6% of the total air traffic in India, second only to Delhi's IGI airport.",मुंबई हवाई अड्डे ने 24 घंटे में 980 उड़ानों को संभालने का नया रिकॉर्ड बनाया है 
"Criticising the Union Budget 2018, former Finance Minister and Congress leader P Chidambaram has said that Chief Economic Adviser Arvind Subramanian is a ""good doctor"", but the NDA government is a ""bad patient"". He said the difference between the Economic Survey, prepared by Subramanian, and the Union Budget was a result of the uneasy relationship between the 'doctor' and 'patient'. ","आर्थिक सलाहकार एक अच्छे डॉक्टर, NDA सरकार के बुरे मरीज: Ex-FM "
"NITI Aayog Vice Chairman Rajiv Kumar has said financial resources won't be a constraint for the ""game-changing"" healthcare scheme introduced in the Budget. The government announced it would provide health insurance cover of Ã¢ÂÂ¹5 lakh to 10 crore poor families. Kumar added that the proposed 1% additional cess will yield Ã¢ÂÂ¹11,000 crore annually, which is enough to meet funding needs.",स्वास्थ्य देखभाल योजना के लिए एक बाधा नहीं वित्त पोषण: NITI Aayog 
"Pakistan has been giving scholarships for MBBS and engineering courses to Kashmiri students to prepare a generation of doctors and engineers who are inclined towards them, the National Investigation Agency (NIA) claimed. Further, most of the Kashmiris on student visas to Pakistan are relatives of militants, it added. The revelations were made in NIA's chargesheet in a terror funding case.  ",पाक ने कश्मीरी छात्रों को प्रभावित करने के लिए छात्रवृत्ति दी: एनआईए 
"India saw the second highest number of millionaire outflow globally, with 7,000 ultra-rich individuals shifting overseas in 2017, according to a report by New World Wealth. As many as 10,000 Chinese millionaires changed their domicile in 2017, the highest globally. However, the report said that both these countries are producing far more new ultra-rich individuals than they are losing.","2017 में 7,000 भारतीय करोड़पति विदेश चले गए: रिपोर्ट "
"Actor Ranveer Singh has said that as an entertainer, box office numbers are a validation that he is being able to entertain audiences and to him that means everything. He added, ""My intention with every project has been to make audiences believe in the character that I...portray on screen."" Ranveer's latest release 'Padmaavat' has earned over Ã¢ÂÂ¹192 crore.","मनोरंजनकर्ता के रूप में, बॉक्स ऑफिस नंबर एक मान्यता है: रणवीर "
"The Ranveer Singh starrer '83', which is based on India's win in the 1983 Cricket World Cup, has postponed its release date to August 30, 2019. The film, which will be directed by Kabir Khan, was earlier scheduled to release on April 5. Ranveer will portray the former Indian cricketer Kapil Dev in the film.",रणवीर की victory pon € ™ की 1983 की विश्व कप जीत पर फिल्म 30 अगस्त को स्थगित कर दी 
"Reacting to ongoing protests against the film 'Padmaavat', Vidya Balan said that it is one's fundamental right to make a film on any subject and screen it in theatres. Balan, who is also a CBFC member, said, ""I feel every... film should be allowed to be released in the way it's been made... if you don't want to...watch it, don't."" ",किसी भी विषय पर फिल्में बनाने का मौलिक अधिकार है: विद्या 
"Actress Kangana Ranaut has turned showstopper for the designer duo Shyamal & Bhumika on the last day of the LakmÃÂ© Fashion Week (LFW) in Mumbai. Kangana walked the ramp in an embroidered gown for the designer duo's spring summer collection 'Wonderland'. Shyamal and Bhumika called the 30-year-old actress their ""fairytale muse"". ",कंगना LFW में श्यामल और भूमिका के लिए शो स्टॉपर बनीं 
"Talking about how films are not that powerful, director R Balki said, ""We are just releasing films and not launching nuclear weapons."" He added, ""Why do we give it so much importance?"" He further said that if films could change the universe or reinterpret history, then people should be only making films and nothing else in the world.",हम परमाणु हथियार लॉन्च नहीं कर रहे हैं: बाल्की को रिलीज़ कर रहे हैं 
"As per reports, officials of the Defence Ministry who watched the Sidharth Malhotra and Manoj Bajpayee starrer 'Aiyaary' have demanded changes to scenes they found objectionable in the film. The Revising Committee of Ministry of Information and Broadcasting held a special screening of the film for the officials as the film was denied clearance by the Censor Board. ",रक्षा मंत्रालय ने Defense अय्यारी ’में बदलाव की मांग की: रिपोर्ट 
"Twinkle Khanna has said that her son Aarav keeps replaying a clip from the film Jaan (1996), where she is kissing around the lead actor Ajay Devgn's nipple. She further said that she does not like her children watching her films, while adding, ""I don't think my family has been supportive of (my) great career!""",बेटा रहता है खेल दृश्य जहां मैं देवगन के निप्पल चुंबन : ट्विंकल 
"Archaeologists have discovered an ancient Mayan city in the jungle of Guatemala's Peten region using an aerial mapping technique. Researchers mapped over 2,100 square kilometre of the region and found more than 60,000 hidden Mayan ruins, including houses, buildings, defence works and pyramids. As per estimates, nearly one crore people may have inhabited the ancient city. ",प्राचीन Mayan शहर ग्वाटेमाला में जंगल के नीचे की खोज की 
"Reacting to Indian all-rounder Hardik Pandya's blue hairdo, a user tweeted, ""Peacock bowling to de Kock. #INDvSA #pandya."" Another user tweeted, ""Is this hairdo given by some NGO who work for peacocks."" ""With all these hair colours and showboating, Hardik Pandya is trying too hard to become the Paul Pogba of cricket,"" another tweet read.","मोर को गेंदबाजी के लिए मयूर, पांड्या के बालों पर ट्वीट करते हैं "
"Nearly 2.53 lakh central government jobs have been generated in the country during the last two years, according to Budget 2018 data. Of this, about one lakh jobs were added in police departments. The estimated workforce of the central government establishments will be 35.05 lakh by March this year, as compared to 32.52 lakh in March 2016, it revealed. ",2.53L केंद्र सरकार की नौकरियों में पिछले 2 वर्षों में जोड़ा गया: बजट 
"Prime Minister Narendra Modi, while addressing a rally in Bengaluru, praised India Under-19 head coach for India's Under-19 World Cup victory and said that he teaches us to work honestly and live for others. He further said that Dravid, who has been India 'A' and Under-19 head coach since 2015, was a significant factor behind India's Under-19 World Cup triumph.","द्रविड़ हमें ईमानदारी से काम करना, दूसरों के लिए जीना सिखाते हैं: पीएम मोदी "
"Rio Olympic silver medallist PV Sindhu finished as runner-up after losing to America's Beiwen Zhang in the final on Sunday. Zhang defeated world number four Sindhu with a scoreline of 18-21, 21-11, 22-20 and took her head-to-head record against the Indian to 2-3. Sindhu had lifted the India Open title last year by defeating Olympic champion Carolina Marin.",डिफेंडिंग चैंपियन सिंधु ने इंडिया ओपन रनर-अप के रूप में समापन किया 
"US-based developer invisaWear has developed smart jewellery which alerts friends and police in case of an emergency just by double-pressing the accessory. Priced at $129, the device shares user location which is fed into its companion app. Its battery life is designed to last one year and also features Bluetooth connectivity up to 30 feet away from the user's smartphone. ","आपातकाल के दौरान स्मार्ट ज्वेलरी मित्र, पुलिस "
"A 43-year-old Chinese man who lived in the US has pleaded guilty to selling fake iPhones and iPads in the country. He also received payments worth over $1.1 million in sales proceeds into his bank accounts. For five years starting in 2009, he helped smuggle over 40,000 products and accessories into the US, including forged Apple logos and trademarks.","चीनी आदमी अमेरिका में नकली iPhones, iPads बेचता है, $ 1.1 मिलियन बनाता है "
