headlines,text
RCB players spend time at Kohli's new restaurant,"Royal Challengers Bangalore players including Shane Watson and captain Virat Kohli spent time at Kohli's new restaurant 'Nueva'. Watson posted a photograph with Kohli on Instagram with a caption that read, ""Awesome night with @virat.kohli and @royalchallengersbangalore team mates at Virat's new restaurant Nueva."" Notably, RCB are out of contention for a playoff spot in IPL 2017."
Harbhajan slams fan who asked him to tweet in English,"Cricketer Harbhajan Singh slammed a fan on Twitter on Saturday, who asked the player to translate one of his tweets to English. Harbhajan had posted an inspirational message in Hindi to which the follower replied, ""Kripya English mein Translate karein."" Harbhajan replied to him saying that every Indian understands Hindi and he should ""remove his English facade""."
"US, China sign trade agreement on beef, financial services","The US and China have signed a 10-point trade deal that opens the Chinese market to US credit rating agencies and lifts China's ban on US beef imports and shipments of liquefied natural gas. The deal, hailed by the Trump administration as a significant advance toward boosting US exports also opens up the US market for Chinese poultry and banks.nn"
MS Dhoni sets record for most catches by a keeper in T20s,"Rising Pune Supergiant player MS Dhoni set the record for most catches by a wicketkeeper in T20s, taking his 124th catch against Delhi Daredevils on Friday. Dhoni, who effected three dismissals in the match, set the record by taking a one-handed leaping catch to dismiss Marlon Samuels. Dhoni went past former Sri Lankan keeper Kumar Sangakkara's record of 123 catches."
6 Indian climbers first to scale Mount Everest this season,"Six Indians along with 10 Sherpas on Saturday became the first group to scale Mount Everest this season, organiser Transcend Adventures has revealed. Visakhapatnam-based marathon runner Nagaraju Sundarana was the first person in the group to make the summit of the 8,850-metre-high peak at around 8.20 am local time. Reportedly, over 1,000 climbers are waiting to scale the Mount Everest."
Idea sees first annual loss of â¹404 crore on Jio competition,"India's third largest telecom firm Idea has registered its first-ever annual loss of â¹404 crore for 2016-17, against a profit of â¹2,714 crore in 2015-16. The company's revenue also declined 13.7% year-on-year to â¹8,194 crore in the March quarter. The loss came after free offerings of Reliance Jio sparked a price war, forcing rivals like Idea to launch cheaper plans."
In Pictures: Justin Trudeau takes 3-year-old son to work,"Canadian Prime Minister Justin Trudeau took his youngest child, three-year-old Hadrien, to the Parliament on Wednesday. Trudeau shared some pictures on Facebook, with the caption, ""Had some company at the office today!"" Videos also emerged of Hadrien playing in the coat closet and seeming uninterested while his father gave press interviews."
Why is India not attending China's Belt and Road Forum?,"India is set to skip China's two-day Belt and Road Forum starting from Sunday due to sovereignty concerns on the China-Pakistan Economic Corridor, a part of China's One Belt One Road project. Notably, India-China relations have been strained recently over multiple issues including China's blocking of India's NSG membership attempt and its support to Pakistan-based terrorist Masood Azhar."
What is WannaCry malware that hit computers in 150 nations?,"A massive ransomware dubbed 'WannaCry' hit computers in 150 countries including India on Friday. The malicious software locks up the files on infected computers till the hackers' demand of about â¹38,000 is met in Bitcoin. The ransomware exploits a Microsoft Windows vulnerability which was exposed in a US spy agency report leaked online last month."
Italy court upholds 16-yr sentence of doomed ship's captain,"Italy's highest court has upheld the 16-year jail sentence of Francesco Schettino, the captain of the Costa Concordia cruise that capsized in 2012, leaving 32 dead. Schettino was convicted of causing a maritime accident, manslaughter and abandoning ship before passengers and crew were evacuated. Prosecutors said he steered too close to the island to show off to a female friend. "
Musk posts video of tunnel that'll transport cars at 200kmph,Tesla CEO Elon Musk on Friday shared a video of the test run of an electric sled in the first tunnel in Los Angeles by his new startup 'The Boring Company'. The sled will transport cars in an underground tunnel system to avoid traffic at a speed of 200 kmph. Musk warned the video might cause motion sickness or seizures.
Railway stations to get govt shops providing cheap medicines,"The government is planning to open Jan Aushadhi Stores at 1,000 railway stations across the country, to provide affordable medicines to people. The plan will gradually spread to bus stands as well. Under the Pradhan Mantri Jan Aushadhi scheme, generic medicines, which have the same effect as expensive branded ones, are sold to the public at cheaper rates."
US nears $100 billion arms deal with Saudi Arabia,"The US is close to completing a series of arms deals with Saudi Arabia totalling more than $100 billion which could surpass over $300 billion over a decade, White House officials said on Friday. Notably, Saudi Arabia is leading a military coalition in Yemen which has been accused by UN of carrying out attacks that ""may amount to war crimes""."
White House official refuses to deny Trump tapes visitors,"White House Press Secretary Sean Spicer has repeatedly refused to deny if visitors are being secretly recorded. This comes after President Donald Trump suggested in a tweet that there were ""tapes"" of his private conversations with former FBI Director James Comey. However, adding that Trump has nothing to add to the tweet, Spicer eventually said, ""The tweet speaks for itself."""
"No mass layoffs, IT sector net hirer of 1.5L people: Nasscom","Industry body Nasscom, amid fears of mass layoffs in the Indian IT sector, claimed the industry continues to be a ânet hirerâ with over 1.5 lakh people being employed on net basis every year. Stating that the reports of mass layoffs were incorrect, it said workforce realignment, linked to performance appraisal processes, is a regular feature every year."
Aamir wrote 2-pg note appreciating my work in Dangal: Sanya,"Actress Sanya Malhotra has revealed that co-actor Aamir Khan wrote a two-page letter appreciating her work in 2016 film 'Dangal'. She added, ""Dangal was the best film to get at the beginning of my career. Honestly, I didn't expect the film to get this kind of reaction."" Sanya played the role of wrestler Babita Phogat in the film."
Priyanka Chopra's photos from Miami vacation surface online,"Actress Priyanka Chopra's photos from her vacation in Miami have surfaced online. In the pictures, she can be seen in a navy blue bikini and a brown utility jacket, which she used as a cover-up. The actress was also sporting a piercing on her belly button. Priyanka was spotted with Brazilian model Adriana Lima on the vacation."
"If China-India collaborate on films, we can beat West: Kamal","Actor Kamal Haasan, while talking about making a film that can be watched worldwide, said that if China and India collaborate on films, they can beat the West. Discussing the possibility of a Chinese film, he said, ""More people can definitely watch that."" Kamal further said that the small screen is giving the ""complacent"" Hollywood a run for money. "
Salman reacts to Katrina being part of 'Thugs of Hindostan',Actor Salman took to Twitter to react to actress Katrina Kaif being cast in the Aamir Khan starrer film 'Thugs of Hindostan'. Salman also made a reference to his upcoming film 'Tubelight' in the caption of his tweet. 'Thugs of Hindostan' will be the first film in which actors Aamir Khan and Amitabh Bachchan will feature together onscreen.
Fans will see my romance with Anjali: Sachin on biopic,"Sachin Tendulkar has said that the story of his romance with his wife, Anjali, will be shown in his upcoming biopic 'Sachin: A Billion Dreams', which releases on May 26. ""How I met my wife and how we took it forward is part of film...I had to speak with the whole family before coming out with this film,"" said Sachin."
Player produces no-look shot from baseline to win point,"World number 27 Pablo Cuevas played a no-look shot from the baseline which beat his German opponent Alexander Zverev during their Madrid Open quarter-final on Friday. In the second set, a backhand lob from Zverev sent Cuevas to the baseline, when the latter, with his back towards the German, shot one straight down the net to beat Zverev."
Former Man Utd player Evra feeds lion during his break,"Former Manchester United defender Patrice Evra fed a lion while on a break from his playing duties for club Olympique Marseille. ""[L]ook carefully how quickly I stand up while he stop drinking his milk, I was so scared, I love this game, talking to lion too now..when he stop drinking I said now it's my turn,"" read the Instagram caption."
Cops likely to question 2 Gujarat Lions players over fixing,"The Kanpur police may question two Gujarat Lions players, following the arrest of three bookies ahead of the team's IPL matches in the city this week. Police said that a WhatsApp conversation between two bookies revealed that they were in touch with the players. Following questioning of the bookies, the players will also be summoned."
Eatery gives black customer receipt printed with racial slur,"An employee of the Burger Project restaurant in the Australian city of Melbourne has been fired for using the word ""niggas"" on a receipt given to a black customer. Rutendo Muchinguri had shared the story on Facebook, condemning the ""disgracefully discriminatory treatment"" her husband received. Following this, Burger Project owner and celebrity chef Neil Perry personally apologised to him."
Stem cells in plants and animals behave similarly: Study,"Sweden-based scientists have pointed out that plant and animal kingdoms which evolved separately over 1.6 billion years ago, have strikingly similar stem cell behaviour. Scientists said plant and mammals' stem cell proteins strengthen or weaken each other in same ways. However, in animals, stem cells once evolved into specialised cells cannot return to former state, whereas in plants they can."
Sense of smell in humans just as good as dogs: Study,"A US-based study claims the human sense of smell has been underestimated, and may rival that of dogs and rodents. The author said he was alerted to the ""big myth"" after studying olfactory systems for 14 years, trying to translate rodent experiments to humans. However, other scientists argued humans could smell better with attention but not up to ""dog level""."
Schoolteacher found dead inside car with 25 stab wounds,"A 39-year-old woman schoolteacher was found dead in her car with at least 25 stab wounds on her body at Bhander Ghati on the Chandimandir-Ramgarh road in Haryana. The incident took place when she had gone to a Panchkula market to buy pizza with her 15-year-old son, who returned home after failing to find her at the market."
J&K school to be renamed after slain Indian Army soldier,"An official on Saturday announced that a school in Jammu and Kashmir will be renamed after 22-year-old Indian Army soldier Lieutenant Ummer Fayaz who was recently abducted and killed by a group of militants. The school will be called 'Lt Ummer Goodwill School' in honour of the soldier, said Major General BS Raju, General Officer Commanding (GOC) of Victor Force."
"Couple donates â¹2 lakh on wedding, gives plants to guests","A Mumbai police couple donated â¹2 lakh from savings to charities on their wedding, and also gave saplings as return gifts to guests. They donated â¹50,000 to a school, â¹50,000 to an NGO working in various areas, and the rest to several other institutions, like a public library. The wedding was attended only by the couple's close friends and family."
American Nazi officially changes his name to Hitler,"A US man who named all his children after various Nazi personalities officially changed his name from 'Isidore Heath Campbell' to 'Isidore Heath Hitler' on the anniversary of the end of Second World War in Europe. Adding that his initials, I.H.H., stand for 'I Hail Hitler', the self-proclaimed neo-Nazi said, ""It's great. I'm the new Hitler."" "
Shiv Sena MLA sends impersonator to meet farmers by mistake,"After Shiv Sena chief Uddhav Thackeray directed party MLAs to visit drought-hit villages in their constituencies in Maharashtra, party MLA Gautam Chabukswar allegedly sent his impersonator to address the farmers. Chabukswar sent former Mumbai corporator Yashodhar Phanse to a drought-hit village where he posed as Chabukswar. Sena has called the incident ""one person's mistake""."
Man accidentally stops cyber attack that hit 99 countries,A cybersecurity researcher unintentionally found a way to temporarily stop the massive ransomware attack that targeted 99 countries including India on Friday. The researcher chanced upon a domain name in the code of the 'WannaCry' ransomware. Registering the domain name triggered the switch which had been hardcoded into the malware to stop it from spreading in case of emergencies.
"In a first, Kochi Metro to employ 23 transgenders","The Kochi Metro in Kerala will employ 23 transgenders, becoming the first government-owned company in India to formally provide employment to the members of the marginalised community. The 23 transgenders, undergoing training after being selected through written tests and interviews, will be deployed in different departments including housekeeping and ticket counters based on their qualifications."
Luxury brand Chanel apologises to actress over racism claims,"Luxury fashion house Chanel has apologised to actress Gabourey Sidibe after she complained of racial discrimination at one of their boutiques earlier this week. Gabourey explained she was asked to leave a Chanel store in Chicago in a ""pretend-polite way"" three times by the shop assistant. ""We are sorry that she felt unwelcome and offended,"" wrote a spokesperson for Chanel.nn"
Twitterati likens Mars rover prototype to Batmobile,"Social media users have likened a Mars Rover prototype built by Parker Brothers Concepts for NASA, to a Batmobile. The 6-wheel solar-powered rover is made of carbon fibre and aluminium and is estimated to weigh around 2250 kg. However, the vehicle will never go to Mars and would be used to promote NASA's manned 2033 Mars mission, said its developer."
Fans install Amitabh's life-size statue in Kolkata temple,"A life-size statue of actor Amitabh Bachchan was installed at a Kolkata temple by the All Bengal Amitabh Bachchan Fans Association (ABFA). The statue is similar to Amitabh's character Subhash Nagre from the 'Sarkar' film franchise. The 25-kilogram statue, which took three months to create, is slightly taller than Bachchan to make it visually appealing, said ABFA state secretary.nnn"
Rajinikanth gets notice from man claiming to be Mastan's son,"Tamil actor Rajinikanth has got a legal notice from Sundar Shaekhar, who claims to be the adopted son of 'underworld don' Haji Mastan Mirza. In the notice, Sundar has asked Rajinikanth not to depict his father as a 'smuggler and an underworld don'. It is speculated that Rajinikanth will play the role of Haji Mastan in his next film."
Woman who burned self with hot tea on plane wins â¹7.4 lakh,"A Ryanair passenger, who spilled a hot cup of tea and scalded herself, has won Â£9,000 (â¹7.4 lakh) in damages. She claimed the flight attendant didn't secure the lid properly and it popped off when she lifted it. The shock of the lid coming off caused her to drop the drink, and the hot water burned her stomach and thigh."
NASA spots two galaxies crossing each other at 20 lakh kmph,"NASA's Hubble Space Telescope has spotted two separate galaxies rushing past each other at about 20 lakh kilometres per hour. ""The speed is most likely too fast for them to merge and form a single galaxy,"" NASA said. However, due to their ""small separation"" of 20,000 light-years, the galaxies would distort one another through the force of gravity while crossing."
"Hawking, 32 others write against theory challenging Big Bang","Stephen Hawking and 32 other cosmologists penned a joint letter in protest against an article that challenged the Big Bang theory. The article gave an alternate ""big bounce"" theory stating universe bounced back from a collapsing state to its current expanding state and will contract again. The physicists disagreed saying Big Bang was the ""main cosmological paradigm"" describing universe's birth."
Official earning â¹1L has lawyers charging â¹5L fee at service,"Uttar Pradesh bureaucrat Arun Mishra earning a monthly salary of nearly â¹1 lakh has top lawyers who charge a fee of â¹5-20 lakh per day at his service. Noted advocates including Shanti Bhushan, Abhishek Singhvi, Gopal Subramaniam, Salman Khurshid among others have defended Mishra in courts. Mishra was earlier held by the CBI for operating over 65 fake bank accounts."
Woman burnt alive after high tension wire falls on her car,"A 40-year-old woman in Hyderabad was burnt alive on Friday after a high tension wire fell on her car when she was traveling to her farm house in Takkallapalli. Her five family members inside the car, including husband and two children, suffered injuries in the accident. The police are investigating any negligence on the part of Telangana Power Supply Department. "
Removal of Eid-e-Milad holiday by Yogi govt challenged in HC,The removal of Eid-e-Milad or Barawafat as a holiday in Uttar Pradesh by the Yogi Adityanath-led government has been challenged in the Allahabad High Court. The petitioner in the case has challenged that Barawafat has been declared a public holiday by the Centre and the state government cannot remove it. The Yogi government had recently removed about 15 state holidays. 
No saffronisation in NCERT textbooks: RTI query,"Responding to an RTI query asking for the changes made in textbooks under the Modi government, the NCERT said that there has been no saffronisation. It revealed that only minor grammatical and formatting changes were made, like changing the spelling of 'practice' with 'practise'. However, it didn't list the changes saying it would ""disproportionately divulge the resources of the office""."
"Red alert in Mendhar, Anantnag over possible terror attacks",The Indian Army has issued red alert in Mendhar and Anantnag areas of Jammu and Kashmir after intelligence agencies warned of possible terror attacks in these areas. The development came after Pakistan violated ceasefire in Nowshera sector of Rajouri district and a group of terrorists launched an attack on an Army patrol in Kashmir's Pulwama district.
"Woman gang-raped, mutilated body found in Haryana's Rohtak","A woman was abducted, gang-raped and murdered by seven men in Haryana's Rohtak district on May 9 and later her mutilated body was found near an empty plot. ""Her skull was smashed in a way which indicates that she was run over by a vehicle in order to hide her identity,"" said the forensic team which conducted the post-mortem. n"
11-year-old Norwegian Prince dabs during royal ceremony,"Eleven-year-old Prince Sverre Magnus of Norway performed a ""dab"" during the official 80th birthday celebrations of King Harald V and Queen Sonja. Videos show Sverre, third in line to the throne, making the 'peace' sign and ""dabbing"" while being nudged by his 12-year-old cousin. Meanwhile, his father, Crown Prince Haakon, shaved off his beard halfway through the birthday dinner."
Real bear disrupts practice of rugby team named 'The Bears',"A grizzly bear recently disrupted the practice session of a high school rugby team in Canada, called the Banff Bears. As per reports, the bear caused no harm to the players and moved around the field smelling the equipment and kit bags. The same bear, identified as Bear 148, was sighted chasing hikers and their dog two days earlier."
Daniel doesn't need a b'day to make me feel special: Sunny,"Actress Sunny Leone, who celebrated her 36th birthday on Saturday, has said, ""Daniel makes me feel special every day. I don't need a birthday for that."" She added, ""He's always thinking of me and getting me special gifts, small or big."" She further said that she likes quiet dinners and seeing family, and is not the 'birthday celebrating type'."
Katrina to star with Baahubali actor Prabhas in film: Report,"According to reports, actress Katrina Kaif will star opposite Baahubali actor Prabhas in the upcoming film 'Saaho'. However, there has been no official confirmation regarding the same. The thriller, to be directed by Sujeeth, will be made in Telugu, Tamil, Malyalam and Hindi. Actresses Deepika Padukone, Parineeti Chopra, Amy Jackson were reportedly also considered for the role."
Arjun slams reports of media being unruly with his daughters,"Actor Arjun Rampal on Twitter slammed reports of photographers troubling his daughters at Justin Bieber's recently held concert in Mumbai. Reports suggested that Arjun's daughters were uncomfortable when photographers came too close to click pictures and Arjun even shouted at them. ""My daughters and I watched the whole concert peacefully,"" read one of Arjun's tweets. "
Thousands attend SlutWalk in Israel,"Thousands of people, mostly women, participated in the recently held SlutWalk in Tel Aviv, Israel. They carried banners saying ""you're not guilty"" and ""a thong is not an invitation to rape,"" while some wrote ""no means no"" on their bodies. SlutWalks originated in 2011 after a Canadian police officer said, ""women should avoid dressing like sluts"" to prevent sexual assault."
Bopara makes fun of KXIP supporter looking at Preity Zinta,"Former Kings XI Punjab player Ravi Bopara made fun of a Kings XI Punjab supporter by sharing an Instagram video in which the supporter appears to be looking at team owner Preity Zinta while sitting behind her in the stands. Bopara, who is not a part of IPL this season, captioned the video, ""Check the guy out behind P.Zinta #naughtynaughty""."
Video shows player challenging curse by shattering glass,"American football player Tom Brady has challenged the ""Madden Curse"", associated with bringing bad luck to a player who features on the cover of video game Madden NFL 18. A video shows Brady saying he does not believe in curses by breaking other myths. He shatters glass and walks under a ladder, saying there's no such thing as a curse."
Gerard Pique plans a World Cup-like tournament in tennis,"Barcelona's Spanish defender Gerard Pique is part of a consortium planning a World Cup-like tennis tournament, which has already been backed by Rafael Nadal, Novak Djokovic and Andy Murray. The tournament, which will take place in one location, will not have Davis Cup's format. ""Tennis needs an event like that, and I think it would be very good,"" Murray said."
Schools along LoC in Jammu closed indefinitely,"All schools along the Line of Control (LoC) in Jammu and Kashmir's Rajouri district have been closed for an indefinite period, starting May 13. This comes after a ceasefire violation by Pakistan in Rajouri's Nowshera sector killed two civilians in the morning. The announcement was made via a tweet by state's Deputy Commissioner Shahid Choudhary."
Chinese wealth next target: Indonesian Islamist leader,"Bachtiar Nasir, the leader of an Indonesian Islamist organisation which campaigned for sending the capital Jakarta's ethnic Chinese Christian governor to prison for blasphemy, has called for a campaign targeting the wealth of country's ethnic Chinese minority. He said the ethnic Chinese, who make up less than 5% of Indonesia's population but control much of its wealth, are not generous."
US astronauts complete 200th ISS spacewalk,"NASA astronauts Peggy Whitson and Jack Fischer successfully completed the 200th spacewalk for the $100-billion International Space Station (ISS). Spacewalkers have now spent about 1,247 hours and 55 minutes working outside the station for assembly and maintenance of the Earth-orbiting laboratory. ISS' first spacewalk was conducted on December 7, 1998, by NASA astronauts Jerry Ross and Jim Newman."
Invisible laser walls to guard 198-km Indo-Pak border in J&K,"A 'Made in India' invisible laser technology called 'Kavach (KVx)' will be used to guard the 198-km India-Pakistan border in Jammu and Kashmir to detect intrusions and relay information to the nearest BSF post for action. ""Laser walls, because of their beams, were visible. And the terrain and alignments (in the region) were a problem,"" said ex-Inspector General of BSF."
60% toilets built under Swachh Bharat Mission have no water,"As per a government survey, nearly six of every ten toilets constructed under Swachh Bharat Mission are unusable due to insufficient water supply. Although India's sanitation infrastructure has slightly improved, around 55.4% of people in villages are still opting for open defecation, the National Sample Survey Office found in a survey of over one lakh households."
India jumps up 73 places in ease of getting electricity,"India has jumped up 73 positions in the global electricity accessibility rankings of the World Bank's Ease of Doing Business index. It was placed at the 99th position in 2014 and at the 26th position in 2016. The ranking involves 10 parameters like number of procedures involved, time taken to obtain a new connection and reliability of power supply."
Thought of the Russian probe while firing FBI chief: Trump,"US President Donald Trump has admitted the FBI's investigation into his alleged ties with Russia was a factor in former FBI Director James Comey's firing. ""When I decided to do it, I said to myself: 'You know, this Russia thing...is a made up story, it's an excuse by the Democrats for having lost an election they shouldâve won,"" Trump said."
Priyanka signs 2nd Hollywood film with Big Bang Theory actor,"Priyanka Chopra has signed her second Hollywood film 'A Kid Like Jake', as confirmed by the film's producer Paul Bernon. Priyanka will reportedly play a single mother in the film, which will also feature Jim Parsons from The Big Bang Theory and Claire Danes from Homeland. The film is based on Daniel Pearle's play by the same name."
Vivek's company donates 25 flats to families of CRPF martyrs,"Actor Vivek Oberoi's company Karrm Infrastructure has donated 25 flats to the families of Central Reserve Police Force (CRPF) martyrs in Thane, Maharashtra. According to reports, Vivek's organisation has written a letter to the CRPF, announcing the flats to jawans who were martyred in various operations. It has been reported that four families have already been allotted flats."
Dhoni second keeper to complete 100 dismissals in IPL,"Rising Pune Supergiant player MS Dhoni became the second wicketkeeper to complete 100 dismissals in the IPL, reaching the landmark against Delhi Daredevils on Friday. Dhoni's 100th victim was Shreyas Iyer, with the former taking his catch off Jaydev Unadkat's bowling. Dinesh Karthik was the first wicketkeeper to effect over 100 dismissals in IPL, reaching the landmark last month."
"Apple invests â¹1,280cr in firm that helped make first iPhone","Technology major Apple has announced an investment of $200 million (over â¹1,280 crore) in Gorilla Glass maker Corning, which has been supplying glass for Apple products since the first iPhone. This is the first investment that Apple has made from its recently announced $1 billion fund aimed at boosting US-based manufacturing."
"New LA Airport terminal offers BMW rides, suites, massages","A new $22 million private terminal at Los Angeles Airport has 13 suites, a ""gallery"" featuring artworks and BMW rides taking members to their flights. The suites include drinks, toy menus and prayer mats for Muslims. The Private Suite terminal, which offers massages, has an annual membership of $7,500, with members paying extra $2,700-$3,000 and non-members $3,500-$4,000 for each stay."
Air India Chairman asks staff to carry their own luggage,"Air India Chairman Ashwani Lohani on Wednesday sent a WhatsApp message to Air India staff, including senior officers, asking them to carry their own hand baggage. Lohani, who called the move ""in line with the PM's drive towards simplicity in public life,"" will also carry his own baggage. Henceforth, only MPs and unwell staff can request help with luggage."
US Judge approves $1.2 bn Volkswagen deal in emissions scam ,"A judge has granted approval on an agreement for Volkswagen to pay $1.22 billion to fix or buy back 80,000 vehicles in US linked to its emissions scandal. The amount will cover buyback, repair, and cancelled leases for affected models, and $225 million for a fund to mitigate pollution. Volkswagen has now agreed to spend around $25 billion in US."
India to witness its first womb transplants next week,"Pune-based doctors will conduct India's first womb transplantation next week when they will transfer two uteri from healthy donors to two recipients, who are unable to bear children. Womb transplantation was first performed in Sweden in a 16-hour-surgery in 2012 and the first baby, born to the recipient in 2014, was delivered prematurely by caesarean section in a healthy condition."
Modi is illegal not the red beacon on my car: Kolkata Imam,"Reiterating that he will not remove the red beacon on his car, Kolkata's Tipu Sultan mosque's Imam Maulana Noor-ur Rahman Barkati has said, ""Modi is illegal not the red beacon on my car"". ""No one has the guts to remove my red beacon. It's been with us for hundreds of yearsâ¦Don't try disturbing Muslims in Bengal,"" he said."
2 civilians killed as Pakistan violates ceasefire in J&K,At least two civilians were killed and three got injured as Pakistan violated ceasefire along the Line of Control (LoC) in Nowshera sector of Jammu and Kashmir's Rajouri district on Saturday. This was the third ceasefire violation by Pakistan in the state in the last three days. The people from the affected villages are now being evacuated.
We aren't going for CASO in Kashmir: Army Chief,"Army Chief General Bipin Singh Rawat has reportedly rejected claims that the Army would re-introduce Cordon and Search Operations (CASO) as part of its counter-terror operations in Kashmir. Rawat has said the force knows that such operations when exercised cause hardship to the locals. The Army had discontinued CASO nearly 15 years ago, he added."
Hizbul blames Indian agencies for killing Army officer Fayaz,"Hizbul Mujahideen chief Syed Salahuddin has blamed the 'Indian agencies' for killing Indian Army officer Ummer Fayaz who according to him belonged to a ""pro-freedom family"". Salahuddin has also denied any hand in the abduction and killing of Fayaz. On the other hand, the Jammu and Kashmir police has released the pictures of three suspected Hizbul militants in Fayaz's killing. "
Actress motors through NY dressed as White House Press Secy,"Actress Melissa McCarthy impersonated White House Press Secretary Sean Spicer in New York on Friday, rolling through midtown traffic during an apparent shoot for Saturday Night Live. McCarthy, set to host the show today, is expected to revive her portrayal of Spicer as a gum-chewing man who threatens journalists for asking probing questions."
Disha Patani shares picture from magazine photoshoot,"Actress Disha Patani took to Instagram to share a picture from her photoshoot for 'Cosmopolitan' magazine. The actress, who has featured on the cover of the May edition of the magazine, can be seen wearing a pink embroidered bikini in the photo. ""God bless all #throwback#behindtbescene,"" she wrote alongside the photo."
Unknown dead creature found washed ashore in Indonesia,The video of an unidentified dead sea animal found on the shores of Seram island in Indonesia has surfaced online. The bloodied creature thought to be 15 metres long and 6 to 7 metres wide was suspected of being a giant squid by a local news agency. Social media users argued it was the carcass of a whale or elephant.
"Chelsea players storm press meet after win, drag coach away","Chelsea players Diego Costa and David Luiz stormed the post-match press conference after sealing the Premier League title, and dragged manager Antonio Conte away to celebrate. Luiz and Costa shouted, ""Champions, thank you,"" and signalled at the journalists to leave. Chelsea secured their fifth Premier League title on Friday with a 1-0 win over West Brom."
Mohun Bagan player alleges his 25 MoM cheques are fake,"Mohun Bagan's Haitian player Sony Norde has alleged that the 25 man of the match cheques he received during his three years in the I-League and Federation Cup are fake. The cheques, worth â¹10,000 each, were awarded by Hero Motocorp, sponsors of the tournaments. I-League CEO Sunando Dhar said the issue was related to the documentation submitted by the club."
In Pictures: Quotes by Misbah-ul-Haq and Younis Khan,"Former Pakistani captain Younis Khan, who is set to retire from international cricket alongside Misbah-ul-Haq, once said about his form, ""Whenever I am out of form, I get to play against India."" While talking about his nickname 'Tuk-Tuk', Misbah had once said, ""Call me 'Tuk-Tuk' and keep saying it, but remember I am the captain of Pakistan."""
Lance Armstrong quotes Mark Twain to dispel death rumours,"Former cycling world champion Lance Armstrong clarified rumours of his death by quoting author Mark Twain on Instagram. Armstrong posted a video of himself nodding in denial while showing the fake news report on his cellphone, captioned, ""The rumors of my death are greatly exaggerated."" Media reports on Wednesday had claimed that the cyclist died of colon cancer."
Indonesian town painted in bright colours,"The Indonesian town of Kampung Pelangi has been repainted in bright colours and decorated with 3D murals, as part of a â¹14.4 lakh government-funded makeover. Once considered a slum, the town has started attracting tourists. According to reports, the local government is investing more money to clean up the river and expand the project. "
Man detained for overstaying US visa by 90 minutes freed,"An Australian detained for overstaying his US visa by 90 minutes has been freed after two weeks imprisonment. On a five-year visa requiring him to leave every six months, Baxter Reid was arrested by American officials when he tried entering Canada to fulfil his visa requirements. Reid, whose girlfriend lives in America, says, ""I don't hold a grudge...I love America."""
"Tesla employee bus crashes into car, kills off-duty cop","A bus carrying over 50 employees of electric carmaker Tesla on Friday crashed into a Volkswagen Beetle, killing an off-duty law enforcement officer. According to reports, the officer's car came to a stop on California highway, but the bus driver was not able to see it due to glare from the sun. One passenger on the bus suffered minor injuries."
Chelsea clinch their fifth Premier League title,"Chelsea defeated West Bromwich Albion 1-0 at the Hawthorns on Friday to secure their fifth Premier League title. Chelsea now have 87 points from 36 games with an unassailable lead over second-placed Tottenham Hotspur, who still have three games to play. Chelsea, currently managed by Italian Antonio Conte, last won the title in 2014-15 and finished 10th last season."
Hackers attack computers in 99 countries including India,"A massive ransomware cyber attack targeted computers in 99 countries including India on Friday, with more than 57,000 attacks detected so far, cyber security firms Kaspersky and Avast have confirmed. Russia was the worst hit country, witnessing over 70% of the affected computers, while India was third on the list. The ransomware, dubbed WannaCry, reportedly demanded $300-$600 payment in bitcoin."
Flipkart presents the Big 10 Sale from May 14th to 18th,"Flipkartâs Big 10 Sale starts tomorrow with big discounts on mobiles, apparels, electronic appliances, home furnishings and more. With big discounts up to 90% off, it also offers a chance to win a free trip to Kuala Lumpur or free shopping up to â¹10,000. Users also get instant 10% discount with HDFC Bank Credit Cards."
Nagpur to become 1st Indian city to have electric cabs,Nagpur is set to become the country's first city to get a fleet of electric cabs. The pilot project will see around 200 electric cabs in Nagpur and the local body will also provide charging stations across the city. The Centre currently runs the Faster Adoption and Manufacturing of Electric Vehicles scheme and aims to go completely electric by 2030.
Mumbai Police on alert as 26 Pakistanis go missing in city,"The Mumbai Police is on high alert as 26 Pakistani nationals have reportedly gone missing in the city in the past few weeks. None of those missing had given accurate details about where they were staying or who they had come to meet while submitting the C-form, which a Pakistani is required to fill while entering India, the police said."
Sonali Bendre slammed on Twitter over Bieber concert remarks,"Twitter users slammed actress Sonali Bendre for calling Justin Bieber's concert a waste of time. A tweet read, ""Concert was more hit than your career though"" while a user wrote, ""He came to India only for Beliebers, not for haters like you. Watching your movies is #wasteoftime."" Another user tweeted, ""He achieved... fame at 17 that you haven't achieved yet!"""
We can't take pressure of Baahubali 2: Tubelight director,"Director Kabir Khan, when asked if he was feeling any pressure for his film Tubelight after Baahubali 2's box-office success, said, ""We can't take pressure of Baahubali 2."" Kabir added, ""If our film makes that much, it will be great but we are not moving ahead with that pressure in mind."" Baahubali 2 has earned over â¹1000 crore worldwide. "
SRK talks about rumours of AbRam being Aryan's love child,"Actor Shah Rukh Khan, in his first TED Talk, revealed there were reports that his youngest child AbRam was the love child of his eldest son Aryan, who was 15-years-old then. ""Apparently, he had sown his wild oats with a girl while driving her car in Romania,"" added Shah Rukh. SRK further said that these reports disturbed his family."
